song_city,song_state,song_artist,song_name
Colorado,Colorado,Jan & Dean,Little Old Lady from Pasadena
Colorado,Colorado,Stray Cats,18 Miles to Memphis [Live]
Colorado,Colorado,Harry Nilsson,Who Done It?
Colorado,Colorado,Suzy Bogguss,Someday Soon
Colorado,Colorado,Jerry Garcia,Casey Jones
Colorado,Colorado,"Martin Luther King, Jr.",I Have a Dream
Colorado,Colorado,Dan Fogelberg,Leader of the Band/Washington Post March
Colorado,Colorado,Little Feat,Skin It Back
Colorado,Colorado,Billy Currington,That Changes Everything
Colorado,Colorado,Dan Fogelberg,Leader of the Band
Colorado,Colorado,Jan & Dean,Little Old Lady (From Pasadena)
Colorado,Colorado,Stephen Stills,Don't Look at My Shadow
Colorado,Colorado,Blues Traveler,She Isn't Mine
Colorado,Colorado,Yves Montand,DANS LES PLAINES DU FAR WEST
Colorado,Colorado,Deana Carter,Angels Working Overtime
Colorado,Colorado,DJ Quik,Jus Lyke Compton
Colorado,Colorado,House of Pain,Punch Drunk
Colorado,Colorado,Kool Keith,Livin' Astro
Colorado,Colorado,Kool Keith,Black Elvis
Colorado,Colorado,C.W. McCall,Riverside Slide
Colorado,Colorado,C.W. McCall,The Gallopin' Goose
Colorado,Colorado,John Hiatt,Circle Back
Colorado,Colorado,C.W. McCall,Camp Bird Mine
Colorado,Colorado,Jan & Dean,Little Old Lady from Pasadena [Version No. 1]
Colorado,Colorado,Dan Fogelberg,Think of What You've Done
Colorado,Colorado,Shenandoah,Any Ole Stretch of Blacktop
Colorado,Colorado,Collin Raye,Any Old Stretch of Blacktop
Colorado,Colorado,Shane MacGowan,Wanted Man
Colorado,Colorado,Patty Larkin,Me and That Train
Colorado,Colorado,"Robert Earl Keen, Jr.",Oh Rosie
Colorado,Colorado,Larry Hernandez,El Ejecutor
Colorado,Colorado,Colt Ford,What I Call Home
Colorado,Colorado,Shawn Colvin,Anne of the Thousand Days
Colorado,Colorado,Randy Houser,No Stone Unturned
Colorado,Colorado,Poco,Living in the Band
Colorado,Colorado,Eli Young Band,Highways and Broken Hearts
Colorado,Colorado,Uriah Heep,Won't Have to Wait Too Long
Colorado,Colorado,Tracy Lawrence,Somebody Who Would Die for You
Colorado,Colorado,"Tyler, the Creator",Tamale
Colorado,Colorado,Kevin Gates,Pourin' the Syrup
Colorado,Colorado,Cam'ron,Who
Colorado,Colorado,Michel Sardou,8 Jours A El Paso
Colorado,Colorado,Jon Pardi,California Sunrise
Colorado,Colorado,Pedro Infante,Fiesta Mexicana
Colorado,Colorado,"Asleep at the Wheel, Aaron Watson",Honky Tonkin' Around Texas
Colorado,Colorado,Tech N9ne,Niggas
Colorado,Colorado,Tech N9ne,Groupie [Bonus Track]
Colorado,Colorado,Antonio Aguilar,El Hijo Desobediente
Colorado,Colorado,Prince Royce,X
Colorado,Colorado,Redman,High 2 Come Down
Colorado,Colorado,Gerardo Ortíz,Elefante Blanco
Colorado,Colorado,Los Huracanes del Norte,La Suburban Dorada
Colorado,Colorado,Voz de Mando   ,Caldito De Águila
Colorado,Colorado,Lupe Fiasco,WAV Files
Colorado,Colorado,Billy Ray Cyrus,Only God Could Stop Me Loving You
Colorado,Colorado,Sammy Hagar,Red Voodoo
Colorado,Colorado,The Pharcyde,The Hustle
Colorado,Colorado,Tom T. Hall,Senior Citizen Star
Colorado,Colorado,Moe Bandy,Someday Soon
Colorado,Colorado,Mase,I Owe
Colorado,Colorado,Talib Kweli,Back Up Offa Me
Colorado,Colorado,Blues Traveler,Get Out of Denver
Colorado,Colorado,Joe Diffie,Whole Lotta Gone
Colorado,Colorado,Phil Ochs,Ballad of Alferd Packer
Colorado,Colorado,Poco,A Good Feelin' to Know
Colorado,Colorado,Jerry Douglas,Texas River Song
Colorado,Colorado,DJ Shadow,Two Notes
Colorado,Colorado,Tom T. Hall,It's Got to Be Kentucky for Me
Colorado,Colorado,Status Quo,Get Out of Denver
Colorado,Colorado,Pure Prairie League,Boulder Skies
Colorado,Colorado,Grizzly Bear,Colorado
Colorado,Colorado,Grizzly Bear,Colorado [Pivot Remix]
Colorado,Colorado,C.W. McCall,Aurora Borealis
Colorado,Colorado,.38 Special,Hot Lanta
Colorado,Colorado,Terry Allen,What of Alicia
Colorado,Colorado,The Highwaymen,Highwayman
Colorado,Colorado,Blossom Dearie,Rhode Island is Famous For You
Colorado,Colorado,Terry Allen,Cortez Sail
Colorado,Colorado,Drive-By Truckers,Santa Fe
Colorado,Colorado,Midland,Altitude Adjustment
Colorado,Colorado,Cheryl Wheeler,Summer's Almost Over
Colorado,Colorado,Local Natives,Who Knows Who Cares
Colorado,Colorado,Gym Class Heroes,7 Weeks
Colorado,Colorado,Juice WRLD,All Girls Are The Same
Colorado,Colorado,Skeeter Davis,Someday Soon
Colorado,Colorado,Jan & Dean,The Little Old Lady (From Pasadena_
Colorado,Colorado,K-Paz de la Sierra,La Puorta de Alcalá
Colorado,Colorado,Billy Ray Cyrus,Only God Can Stop Me from Loving You
Colorado,Colorado,Lyle Lovett,Girls from Texas
Colorado,Colorado,Tommy Cash,Delicious
Colorado,Colorado,Ty Herndon,In a New York Second
Colorado,Colorado,Lorenzo de Monteclaro,La Banda del Carro Rojo
Colorado,Colorado,Yelawolf,Daylight
Colorado,Colorado,Ronnie Dunn,Ain't No Trucks in Texas
Colorado,Colorado,Twiztid,No Breaks
Colorado,Colorado,Pinchers,Bandolero
Colorado,Colorado,Jimmy Webb,Highwayman
Colorado,Colorado,"Twiztid, Young Wicked",Bloodbath
Colorado,Colorado,Animaniacs,Wakko's America
Colorado,Colorado,Kinky Friedman,Silver Eagle Express
Colorado,Colorado,Dilated Peoples,Annihilation
Colorado,Colorado,Pato Banton,Go Pato
Colorado,Colorado,The Dead Milkmen,Stuart
Colorado,Colorado,Pinchers,Bandelero
Colorado,Colorado,Soda Stereo,¿Por Qué No Puedo Ser del Jet-Set?
Colorado,Colorado,Hot Tuna,Know You Rider
Colorado,Colorado,Tag Team,Oweeo
Colorado,Colorado,Blue Rodeo,Dark Angel
Colorado,Colorado,Bubba Sparxxx,Intro
Colorado,Colorado,Big Punisher,Boomerang
Colorado,Colorado,G. Love & Special Sauce,No Turning Back
Colorado,Colorado,Tha Alkaholiks,Goin' Crazy
Colorado,Colorado,Cross Canadian Ragweed,Boys from Oklahoma
Colorado,Colorado,D12,Pistol Pistol
Colorado,Colorado,Frank Black,End of Miles
Colorado,Colorado,Atmosphere,Jason
Colorado,Colorado,D12,These Drugs
Colorado,Colorado,Ozark Mountain Daredevils,Kansas You Fooler
Colorado,Colorado,Ozark Mountain Daredevils,Mr. Powell
