,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
30,30, Texas,El Paso,El Paso,The Gourds,spotify:track:0sUmBMA7fs6PjhNZlIAuL1,22,2000-01-01,0.611,0.772,2.0,-6.814,1.0,0.0379,0.315,0.000242,0.0935,0.564,145.28,audio_features,0sUmBMA7fs6PjhNZlIAuL1,spotify:track:0sUmBMA7fs6PjhNZlIAuL1,https://api.spotify.com/v1/tracks/0sUmBMA7fs6PjhNZlIAuL1,https://api.spotify.com/v1/audio-analysis/0sUmBMA7fs6PjhNZlIAuL1,190493.0,4.0,
31,31, Texas,El Paso,El Paso,Marty Robbins,spotify:track:4f8hBeMXMvssn6HtFAtblo,62,1959,0.654,0.452,2.0,-9.709,1.0,0.03,0.835,2.89e-05,0.16,0.691,106.662,audio_features,4f8hBeMXMvssn6HtFAtblo,spotify:track:4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/tracks/4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/audio-analysis/4f8hBeMXMvssn6HtFAtblo,259307.0,3.0,
32,32, Texas,El Paso,El Paso,Old 97's,spotify:track:1ibplmpfwz0z0YGXteyPhK,15,2006-06-20,0.415,0.889,7.0,-6.387,1.0,0.118,0.012,9.31e-06,0.257,0.415,144.475,audio_features,1ibplmpfwz0z0YGXteyPhK,spotify:track:1ibplmpfwz0z0YGXteyPhK,https://api.spotify.com/v1/tracks/1ibplmpfwz0z0YGXteyPhK,https://api.spotify.com/v1/audio-analysis/1ibplmpfwz0z0YGXteyPhK,298147.0,4.0,
33,33, Texas,El Paso,El Paso,Taking Back Sunday,spotify:track:7DqenBmkIHECkplDnfgwpO,31,2011-06-28,0.468,0.895,10.0,-7.344,1.0,0.0795,0.0012,0.0,0.151,0.479,152.194,audio_features,7DqenBmkIHECkplDnfgwpO,spotify:track:7DqenBmkIHECkplDnfgwpO,https://api.spotify.com/v1/tracks/7DqenBmkIHECkplDnfgwpO,https://api.spotify.com/v1/audio-analysis/7DqenBmkIHECkplDnfgwpO,196440.0,4.0,
34,34, Texas,El Paso,El Paso City,Marty Robbins,spotify:track:4CIaUS9qVxS6RsQBnC37EU,40,1976,0.597,0.472,0.0,-11.721,1.0,0.0342,0.828,1.55e-06,0.144,0.561,107.59,audio_features,4CIaUS9qVxS6RsQBnC37EU,spotify:track:4CIaUS9qVxS6RsQBnC37EU,https://api.spotify.com/v1/tracks/4CIaUS9qVxS6RsQBnC37EU,https://api.spotify.com/v1/audio-analysis/4CIaUS9qVxS6RsQBnC37EU,251773.0,4.0,
35,35, Texas,El Paso,Feleena (From El Paso),Marty Robbins,spotify:track:2jqx9Oq9ZErm5ywDblnvHi,39,1996-09-13,0.644,0.353,4.0,-10.562,1.0,0.0357,0.875,0.0,0.14,0.645,96.898,audio_features,2jqx9Oq9ZErm5ywDblnvHi,spotify:track:2jqx9Oq9ZErm5ywDblnvHi,https://api.spotify.com/v1/tracks/2jqx9Oq9ZErm5ywDblnvHi,https://api.spotify.com/v1/audio-analysis/2jqx9Oq9ZErm5ywDblnvHi,498387.0,3.0,
36,36, Texas,El Paso,Texas Women,Hank Williams Jr.,spotify:track:2UZbHeebSCEJjjzfnDQ1Zt,39,2015-06-16,0.613,0.554,9.0,-8.495,1.0,0.0267,0.573,0.0,0.173,0.787,70.303,audio_features,2UZbHeebSCEJjjzfnDQ1Zt,spotify:track:2UZbHeebSCEJjjzfnDQ1Zt,https://api.spotify.com/v1/tracks/2UZbHeebSCEJjjzfnDQ1Zt,https://api.spotify.com/v1/audio-analysis/2UZbHeebSCEJjjzfnDQ1Zt,149307.0,4.0,
37,37, Texas,Fort Worth,Dallas Days and Fort Worth Nights,Chris LeDoux,spotify:track:4SHDceuWcvcq8eAze9zfQV,30,1999-01-01,0.432,0.82,4.0,-5.918,0.0,0.0404,0.102,0.0,0.322,0.707,176.844,audio_features,4SHDceuWcvcq8eAze9zfQV,spotify:track:4SHDceuWcvcq8eAze9zfQV,https://api.spotify.com/v1/tracks/4SHDceuWcvcq8eAze9zfQV,https://api.spotify.com/v1/audio-analysis/4SHDceuWcvcq8eAze9zfQV,166280.0,4.0,
38,38, Texas,Fort Worth,Does Fort Worth Ever Cross Your Mind,George Strait,spotify:track:5CwZU4BVFX0dyqG1gKfHHr,55,1984-01-01,0.664,0.601,2.0,-13.379,1.0,0.0616,0.137,3.09e-05,0.0567,0.934,168.979,audio_features,5CwZU4BVFX0dyqG1gKfHHr,spotify:track:5CwZU4BVFX0dyqG1gKfHHr,https://api.spotify.com/v1/tracks/5CwZU4BVFX0dyqG1gKfHHr,https://api.spotify.com/v1/audio-analysis/5CwZU4BVFX0dyqG1gKfHHr,154360.0,4.0,
39,39, Texas,Galveston,Darling I Need You,John Cale,spotify:track:7Bj6y66Vu8a9RUUn5R9w2S,8,1996-01-01,0.605,0.431,0.0,-13.22,1.0,0.0288,0.265,0.0998,0.177,0.758,147.853,audio_features,7Bj6y66Vu8a9RUUn5R9w2S,spotify:track:7Bj6y66Vu8a9RUUn5R9w2S,https://api.spotify.com/v1/tracks/7Bj6y66Vu8a9RUUn5R9w2S,https://api.spotify.com/v1/audio-analysis/7Bj6y66Vu8a9RUUn5R9w2S,216493.0,3.0,
