,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
10,10, Ohio,Cleveland,Cleveland is the City,Bone Thugs-N-Harmony,spotify:track:7hKrrDmrFyjPFg8A9GHNyT,27,2002-10-29,0.687,0.59,5.0,-5.915,0.0,0.0678,0.502,0.0,0.0881,0.448,160.049,audio_features,7hKrrDmrFyjPFg8A9GHNyT,spotify:track:7hKrrDmrFyjPFg8A9GHNyT,https://api.spotify.com/v1/tracks/7hKrrDmrFyjPFg8A9GHNyT,https://api.spotify.com/v1/audio-analysis/7hKrrDmrFyjPFg8A9GHNyT,300693.0,4.0,
11,11, Ohio,Cleveland,Cleveland,All-Time Quarterback,spotify:track:6HPqL1PrPMzCBvFh0UzFf3,12,2002,0.754,0.442,4.0,-11.764,0.0,0.0358,0.985,0.8,0.242,0.652,106.195,audio_features,6HPqL1PrPMzCBvFh0UzFf3,spotify:track:6HPqL1PrPMzCBvFh0UzFf3,https://api.spotify.com/v1/tracks/6HPqL1PrPMzCBvFh0UzFf3,https://api.spotify.com/v1/audio-analysis/6HPqL1PrPMzCBvFh0UzFf3,138293.0,4.0,
12,12, Ohio,Cleveland,Cleveland,Machine Gun Kelly,spotify:track:177SDvvczaQbTb32hX9dGm,24,2012,0.796,0.616,1.0,-6.115,1.0,0.167,0.187,0.0,0.107,0.396,160.032,audio_features,177SDvvczaQbTb32hX9dGm,spotify:track:177SDvvczaQbTb32hX9dGm,https://api.spotify.com/v1/tracks/177SDvvczaQbTb32hX9dGm,https://api.spotify.com/v1/audio-analysis/177SDvvczaQbTb32hX9dGm,227960.0,4.0,
13,13, Ohio,Cleveland,Cleveland is the Reason,Kid Cudi,error,error,error,,,,,,,,,,,,,,,,,,,
14,14, Ohio,Cleveland,Cleveland Ohio Blues,Bull Moose Jackson,spotify:track:0KlmzlbZTkCbx43aFYmTQ9,0,1976,0.693,0.31,2.0,-11.745,0.0,0.136,0.985,0.00428,0.119,0.836,109.226,audio_features,0KlmzlbZTkCbx43aFYmTQ9,spotify:track:0KlmzlbZTkCbx43aFYmTQ9,https://api.spotify.com/v1/tracks/0KlmzlbZTkCbx43aFYmTQ9,https://api.spotify.com/v1/audio-analysis/0KlmzlbZTkCbx43aFYmTQ9,172867.0,4.0,
15,15, Ohio,Cleveland,Cleveland Rocks,Ian Hunter,spotify:track:5FBIJ3i1CWaZLf1VTNIh7B,35,1979-03-27,0.523,0.802,2.0,-8.295,1.0,0.0406,0.000173,0.0,0.26,0.587,145.352,audio_features,5FBIJ3i1CWaZLf1VTNIh7B,spotify:track:5FBIJ3i1CWaZLf1VTNIh7B,https://api.spotify.com/v1/tracks/5FBIJ3i1CWaZLf1VTNIh7B,https://api.spotify.com/v1/audio-analysis/5FBIJ3i1CWaZLf1VTNIh7B,228720.0,4.0,
16,16, Ohio,Cleveland,Cuyahoga,REM,spotify:track:62BwRNlV4Xpel5ssYVLs56,33,1986-07-28,0.507,0.599,2.0,-11.84,1.0,0.0347,0.446,6.31e-05,0.096,0.658,123.175,audio_features,62BwRNlV4Xpel5ssYVLs56,spotify:track:62BwRNlV4Xpel5ssYVLs56,https://api.spotify.com/v1/tracks/62BwRNlV4Xpel5ssYVLs56,https://api.spotify.com/v1/audio-analysis/62BwRNlV4Xpel5ssYVLs56,261400.0,4.0,
17,17, Ohio,Cleveland,East 1999,Bone Thugs-N-Harmony,spotify:track:55RXcZ0Mpwt97vj2Angnn1,52,1995-07-25,0.878,0.607,11.0,-9.032,0.0,0.149,0.0748,0.0,0.659,0.735,129.472,audio_features,55RXcZ0Mpwt97vj2Angnn1,spotify:track:55RXcZ0Mpwt97vj2Angnn1,https://api.spotify.com/v1/tracks/55RXcZ0Mpwt97vj2Angnn1,https://api.spotify.com/v1/audio-analysis/55RXcZ0Mpwt97vj2Angnn1,261773.0,4.0,
18,18, Ohio,Cleveland,In the Heartland,the Michael Stanley Band,spotify:track:5v1uTDwk4E70I4NBB6ARk4,16,1981,0.572,0.975,0.0,-8.496,1.0,0.0758,0.00178,0.00331,0.268,0.648,113.823,audio_features,5v1uTDwk4E70I4NBB6ARk4,spotify:track:5v1uTDwk4E70I4NBB6ARk4,https://api.spotify.com/v1/tracks/5v1uTDwk4E70I4NBB6ARk4,https://api.spotify.com/v1/audio-analysis/5v1uTDwk4E70I4NBB6ARk4,212867.0,4.0,
19,19, Ohio,Cleveland,Let's Get Wrecked,honeyhoney,spotify:track:17zjFQ422j8eYnXZKKecq7,25,2011-10-24,0.449,0.825,5.0,-5.83,0.0,0.0459,0.00143,0.0,0.153,0.561,107.145,audio_features,17zjFQ422j8eYnXZKKecq7,spotify:track:17zjFQ422j8eYnXZKKecq7,https://api.spotify.com/v1/tracks/17zjFQ422j8eYnXZKKecq7,https://api.spotify.com/v1/audio-analysis/17zjFQ422j8eYnXZKKecq7,188293.0,4.0,
20,20, Ohio,Cleveland,Let's Move to Cleveland,Frank Zappa,spotify:track:2rJbB8GqSGIsuYPJZcHbFN,15,1991-04-16,0.339,0.704,4.0,-11.181,0.0,0.0718,0.312,0.0136,0.258,0.655,124.909,audio_features,2rJbB8GqSGIsuYPJZcHbFN,spotify:track:2rJbB8GqSGIsuYPJZcHbFN,https://api.spotify.com/v1/tracks/2rJbB8GqSGIsuYPJZcHbFN,https://api.spotify.com/v1/audio-analysis/2rJbB8GqSGIsuYPJZcHbFN,351947.0,3.0,
