,city,state,artist,song
150,Missouri,Missouri,Johnny Mathis,"Ace in the Hole [From ""Let's Face It! ""]"
151,Missouri,Missouri,Bonnie Owens,Harold's Super Service
152,Missouri,Missouri,"Sammy Davis, Jr.",Route 66
153,Missouri,Missouri,Russ Freeman,Batter Up
154,Missouri,Missouri,Marvin Gaye,You Came a Long Way from St. Louis
155,Missouri,Missouri,Elvis Costello,My Dark Life
156,Missouri,Missouri,Elvis Costello,My Dark Life
157,Missouri,Missouri,Ella Fitzgerald,They All Laughed
158,Missouri,Missouri,Bob Dylan,Dink's Song [Demo Version]
159,Missouri,Missouri,Porter Wagoner,Committed To Parkview
160,Missouri,Missouri,George Jones,(We're Not) The Jet Set
161,Missouri,Missouri,Bing Crosby,You Came a Long Way from St. Louis
162,Missouri,Missouri,Too Short,Short Dog's in the House
163,Missouri,Missouri,Master P,How Ya Do Dat
164,Missouri,Missouri,Natalie Cole,Route 66
165,Missouri,Missouri,Peggy Lee,You Came a Long Way From St. Louis
166,Missouri,Missouri,Eminem,So Far...
167,Missouri,Missouri,Louis Jordan,Route 66
168,Missouri,Missouri,Rosemary Clooney,They All Laughed
169,Missouri,Missouri,A Tribe Called Quest,Hot 4 U
170,Missouri,Missouri,Logic,Thank You
171,Missouri,Missouri,Joel Crouse,Even the River Runs
172,Missouri,Missouri,Gordon Lightfoot,Let It Ride
173,Missouri,Missouri,Nelly,Batter Up
174,Missouri,Missouri,Nelly,Batter Up
175,Missouri,Missouri,Nelly,S.T.L.
176,Missouri,Missouri,Nelly,Batter Up
177,Missouri,Missouri,Nelly,Batter Up
178,Missouri,Missouri,Depeche Mode,Freelove [DJ Muggs Remix]
179,Missouri,Missouri,Joe Turner,Route 66
180,Missouri,Missouri,Mel Tormé,(Get Your Kicks On) Route 66
181,Missouri,Missouri,Nelly,Batter Up
182,Missouri,Missouri,The Four Freshmen,Route 66
183,Missouri,Missouri,Trisha Yearwood,They All Laughed
184,Missouri,Missouri,Rosemary Clooney,You Came a Long Way from St. Louis
185,Missouri,Missouri,Louis Prima,Route 66
186,Missouri,Missouri,Furry Lewis,I Will Turn Your Money Green
187,Missouri,Missouri,George Jones,(We're Not) the Jet Set
188,Missouri,Missouri,Too Short,Get in Where You Fit In
189,Missouri,Missouri,Tony Bennett,Route 66
190,Missouri,Missouri,The Oak Ridge Boys,Ozark Mountain Jubilee
191,Missouri,Missouri,June Tabor,Joseph Cross
192,Missouri,Missouri,Allan Sherman,Holiday for States
193,Missouri,Missouri,Hank Jones,You Came a Long Way from St. Louis
194,Missouri,Missouri,Master P,Murder
195,Missouri,Missouri,Master P,Murder
196,Missouri,Missouri,Natalie Cole,Route 66
197,Missouri,Missouri,Busta Rhymes,Everybody Rise Again
198,Missouri,Missouri,Tech N9ne,Absolute Power
199,Missouri,Missouri,Tech N9ne,Strange
200,Missouri,Missouri,Audio Adrenaline,Worldwide: One
201,Missouri,Missouri,Insane Clown Posse,Madhouse
202,Missouri,Missouri,D-Loc,Worldwide Choppers
203,Missouri,Missouri,Tech N9ne,B.*.*.C.H.
204,Missouri,Missouri,Tech N9ne,"News with Mark Alford, Pt. 1 [Skit]"
205,Missouri,Missouri,Tech N9ne,Wifi (WeeFee)
206,Missouri,Missouri,Tech N9ne,The P.A.S.E.O. (The Poem Aaron Saw Extra Ordinary)
207,Missouri,Missouri,Tech N9ne,Drill Team
208,Missouri,Missouri,Tech N9ne,Gangsta Shap
209,Missouri,Missouri,"Yukmouth, Tech N9ne, Steven ""Chillest Illest"" Mitchell, Jesse Pringle",Doin' It [Bonus Track]
210,Missouri,Missouri,Tech N9ne,Bout Ta' Bubble
211,Missouri,Missouri,E-40,Jellysickle
212,Missouri,Missouri,Tech N9ne,Caribou Lou
213,Missouri,Missouri,Tech N9ne,Welcome to the Midwest
214,Missouri,Missouri,Lucinda Williams,Tryin' to Get to Heaven
215,Missouri,Missouri,Tech N9ne,Riot Maker
216,Missouri,Missouri,Tech N9ne,What We Are
217,Missouri,Missouri,Tech N9ne,Drama
218,Missouri,Missouri,"Redman, Method Man, Street Life, Hanz On",Wild Cats
219,Missouri,Missouri,"Tech N9ne, Tech N9ne Collabos",Stone Interviews T9 (Skit)
220,Missouri,Missouri,George Gershwin,They All Laughed [With Extended Chorus]
221,Missouri,Missouri,Irving Berlin,"They All Laughed, song (from Shall We Dance?, film)"
222,Missouri,Missouri,"Sammy Davis, Jr.",You Came a Long Way from St. Louis [DVD]
223,Missouri,Missouri,T.I.,Top Back
224,Missouri,Missouri,Nat King Cole,(Get Your Kicks On) Route 66
225,Missouri,Missouri,Frank Sinatra,(Get Your Kicks On) Route 66
226,Missouri,Missouri,"Lil Wayne, T.I., Jeezy",Top Back [Bonus Track]
227,Missouri,Missouri,Rick Ross,Off the Boat
228,Missouri,Missouri,Louis Prima,Route 66
229,Missouri,Missouri,Mel Tormé,Get Your Kicks on Route 66 [Live]
230,Missouri,Missouri,Wyclef Jean,Freedom
231,Missouri,Missouri,Carmen McRae,They All Laughed
232,Missouri,Missouri,Akon,Freedom
233,Missouri,Missouri,Celtic Thunder,Noreen
234,Missouri,Missouri,Tech N9ne,What We Are
235,Missouri,Missouri,Frank Zappa,Porn Wars Deluxe
236,Missouri,Missouri,Wyclef Jean,Freedom
237,Missouri,Missouri,Geto Boys,What?
238,Missouri,Missouri,The Replacements,Dose of Thunder
239,Missouri,Missouri,The Replacements,Dose of Thunder
240,Missouri,Missouri,The Replacements,Dose of Thunder
241,Missouri,Missouri,Rita Lee,Wildwood Boys
242,Missouri,Missouri,Iris DeMent,(We're Not) The Jet Set
243,Missouri,Missouri,Michael Feinstein,They All Laughed
244,Missouri,Missouri,Rudy Vallée,Kitty from Kansas City
245,Missouri,Missouri,Lyle Lovett,That's Right (You're Not from Texas)
246,Missouri,Missouri,Tom Waits,Bottom Of The World
247,Missouri,Missouri,Lyle Lovett,That's Right (You're Not fromTexas)
248,Missouri,Missouri,Steve Earle,Ben McCulloch
249,Missouri,Missouri,DJ Quik,Jus Lyke Compton
250,Missouri,Missouri,Tom Waits,Black Market Baby
251,Missouri,Missouri,The Brian Setzer Orchestra,Route 66
252,Missouri,Missouri,C.W. McCall,Old 30
