,city,state,artist,song
197,Michigan,Michigan,Lil Wayne,Earthquake
198,Michigan,Michigan,Lil Wayne,Earthquake
199,Michigan,Michigan,Jimmy Buffett & the Coral Reefer Band,Off to See the Lizard
200,Michigan,Michigan,Jimmy Buffett,Today's Message
201,Michigan,Michigan,The Andrews Sisters,(There'll Be A) Hot Time in the Town of Berlin (When the Yanks Go ...)
202,Michigan,Michigan,Dean Martin,(There'll Be A) Hot Time in the Town of Berlin (When the Yanks Go ...)
203,Michigan,Michigan,Eminem,Hip Hop
204,Michigan,Michigan,Gucci Mane,Helluvalife
205,Michigan,Michigan,Gucci Mane,Helluvalife
206,Michigan,Michigan,Page,I'm Still Fly
207,Michigan,Michigan,Dean Martin,There'll Be a Hot Time in the Town of Berlin
208,Michigan,Michigan,Jazze Pha,Shine
209,Michigan,Michigan,50 Cent,Get Low
210,Michigan,Michigan,Emmylou Harris,Speedway at Nazareth
211,Michigan,Michigan,Emmylou Harris,Speedway at Nazareth [DVD]
212,Michigan,Michigan,Young Thug,Even The Odds
213,Michigan,Michigan,2Pac,High Speed
214,Michigan,Michigan,T.I.,You Ain't Hard
215,Michigan,Michigan,T.I.,You Ain't Hard
216,Michigan,Michigan,Eminem,Open Mic
217,Michigan,Michigan,Twista,Champions
218,Michigan,Michigan,Kanye West,This Way
219,Michigan,Michigan,Gordon Lightfoot,On the High Seas
220,Michigan,Michigan,Snoop Dogg,Happy Summertime
221,Michigan,Michigan,Drake,K.O.
222,Michigan,Michigan,Ramblin' Jack Elliott,1913 Massacre
223,Michigan,Michigan,Steve Goodman,A Dying Cub Fan's Last Request
224,Michigan,Michigan,Ice-T,Red Neck Hoe '99
225,Michigan,Michigan,Nelly,If
226,Michigan,Michigan,"Nas, will.i.am, The Game",The Ghetto
227,Michigan,Michigan,The Andrews Sisters,Hot Time in the Town of Berlin
228,Michigan,Michigan,Dave East,Bad Boy On Death Row
229,Michigan,Michigan,B.o.B,Mercy Me
230,Michigan,Michigan,"Dr. Dre, Jon Connor",I'm Back
231,Michigan,Michigan,Eminem,Em Calls Paul (Skit) [Kamikaze]
232,Michigan,Michigan,T.I.,Fuck Nigga
233,Michigan,Michigan,David Allan Coe,Juanita
234,Michigan,Michigan,Allan Sherman,Holiday for States
235,Michigan,Michigan,Jim Croce,The Migrant Worker [Previously Unreleased Track]
236,Michigan,Michigan,Mark Murphy,Stolen Moments [Midnight Mood Rework]
237,Michigan,Michigan,Coolio,Get Up Get Down
238,Michigan,Michigan,Common,Little Chicago Boy
239,Michigan,Michigan,Kid Rock,All Summer Long
240,Michigan,Michigan,Frank Zappa,Stolen Moments
241,Michigan,Michigan,Mark Murphy,Stolen Moments
242,Michigan,Michigan,Kid Rock,Trucker Anthem
243,Michigan,Michigan,Kid Rock,You Never Met a Motherf**ker Quite Like Me
244,Michigan,Michigan,Busta Rhymes,Everybody Rise Again
245,Michigan,Michigan,Ryan Adams,Political Scientist
246,Michigan,Michigan,Mac Miller,Brand Name
247,Michigan,Michigan,The Roots,Respond/React
248,Michigan,Michigan,2 Live Crew,Shake a Lil' Somethin'
249,Michigan,Michigan,The Roots,Respond/React
250,Michigan,Michigan,Steve Goodman,A Dying Cub Fan's Last Request
251,Michigan,Michigan,Lupe Fiasco,Carrera Lu
252,Michigan,Michigan,Mark Murphy,Stolen Moments
253,Michigan,Michigan,TLC,Diner
254,Michigan,Michigan,Tim O'Brien,The Hummingbird
255,Michigan,Michigan,"Common, Yancey Boys, Dezi Paige",Quicksand
256,Michigan,Michigan,Young Thug,Tattoos
257,Michigan,Michigan,NF,I Can Feel It
258,Michigan,Michigan,Tech N9ne,Poisoning The Well
259,Michigan,Michigan,Tech N9ne,Kansas City
260,Michigan,Michigan,Miguel,Now
261,Michigan,Michigan,Kid Rock,All Summer Long
262,Michigan,Michigan,Thomas Rhett ,Sand
263,Michigan,Michigan,Halsey,Bad At Love
264,Michigan,Michigan,G-Eazy,Almost Famous
265,Michigan,Michigan,Mike Posner,In the Arms Of A Stranger
266,Michigan,Michigan,Mike Posner,In the Arms of a Stranger (Brian Kierulf Remix)
267,Michigan,Michigan,NF,My Life
268,Michigan,Michigan,"Tech N9ne, Tech N9ne Collabos",Stone Interviews T9 (Skit)
269,Michigan,Michigan,NF,Dreams
270,Michigan,Michigan,Ray McKinley,(There'll Be A) Hot Time in the Town of Berlin (When the Yanks Go ...)
271,Michigan,Michigan,Joe Williams,Betty and Dupree
272,Michigan,Michigan,Frank Sinatra,The Music: There'll Be a Hot Time in the Town of Berlin
273,Michigan,Michigan,T.I.,I Believe
274,Michigan,Michigan,Mike Posner,Prince Akeem
