,song_state,song_artist,song_name,uris,duration_ms,popularity,date
2875,New York,Duki,One Million Dollar Baby,spotify:track:2u5yscz12pZF9Z3ls3BshU,280171,50,2019-11-01
2876,New York,Emm Gryner,Joan,spotify:track:31TRE5RH6ivy1L5EuHpYgi,274520,0,2000-05-09
2877,New York,Tocotronic,Sailor Man,spotify:track:6XG6Qq7CCfNTsqpG1kSOyx,174813,21,2008-02-15
2878,New York,George Jones,The Love in Your Eyes,spotify:track:1LvhjfMeV6j8w2cHH9MRHp,233466,13,1993-11-23
2879,New York,Shyheim,Young Godz,spotify:track:2b95FeDnhzkbVcxK5zSdwI,311333,20,1999-03-23
2880,New York,Run-D.M.C.,What's Next,spotify:track:1w2Cb23PsEkHkRjvrLoMvU,243440,15,1993-05-04
2881,New York,Lou Reed,Gassed and Stoked,error,error,error,error
2882,New York,Judy Garland,Give My Regards to Broadway,spotify:track:6x1q0A6vxgAb34eGp1JQrk,100039,10,2010-04-06
2883,New York,Prince,It's About That Walk,spotify:track:1pI0UV8zAolSGiAJljPKJe,265893,28,1999-08-24
2884,New York,Chris de Burgh,Love Is My Decision [Theme from Arthur 2: On the Rocks],error,error,error,error
2885,New York,Eric Clapton,The Train Kept A Rollin',error,error,error,error
2886,New York,Ice Cube,If I Should Die Before I Wake,spotify:track:5HQ1Y5PN8LaSC22ZMV8vwM,291400,41,1999
2887,New York,Nas,I Really Want to Show You,spotify:track:6DeavGtLwsXnNE3pkdlF2J,309666,37,1999
2888,New York,Jerry Jeff Walker,Pickup Truck Song,spotify:track:3PjbiaHYvqf58CuuZfL4oc,259706,30,2006-07-06
2889,New York,Diddy,I'll Do This for You,spotify:track:2YGjdtqvk6RaCTYECbdiei,300626,25,1999-08-24
2890,New York,Redman,Reverse,spotify:track:4cF28qWvJR9ph5qgTz21FQ,307250,19,1999-08-24
2891,New York,Nas,Journey Through the Life,spotify:track:6L1a1d8c8xezOU7kCUqG37,293459,21,1999-08-24
2892,New York,Diddy,P.E. 2000,spotify:track:5IHWT4XhQHRO4SFIwiWagp,290379,31,1999-08-24
2893,New York,Serge Gainsbourg,Kiss Me Hardy,spotify:track:4qNJCBzWWHJNucjtCJzSjz,279920,14,2015-10-16
2894,New York,"Sammy Davis, Jr.",I've Grown Accustomed to Her Face,spotify:track:2l22UUueUuF0BZbiw2tj2n,164466,3,1958
2895,New York,Master P,Still Ballin',error,error,error,error
2896,New York,Bing Crosby,East Side of Heaven,error,error,error,error
2897,New York,Journey,Nothin' Comes Close,spotify:track:52hpZecYLvfDXKztVIYFeH,341026,19,2001
2898,New York,"Ice Cube, Scarface, Kool G Rap, DJ Polo",Two to the Head,spotify:track:6WUd2t3zDP1kDZ9SzGOMvG,286293,18,1992
2899,New York,Diddy,That's Crazy,spotify:track:0dNuBouoFqp4tlBZrRyU3x,246800,24,2001
2900,New York,Black Rob,Let's Get It,spotify:track:0sWGn9Yvbu6ITFFwFGroQ7,256026,36,2001
2901,New York,Diddy,Diddy,spotify:track:7gEpTMp9MQc1uJwivtL37R,143400,59,1964
2902,New York,Diddy,If You Want This Money,spotify:track:40cuWBGIVzM5InQSpj0Sd6,239453,13,2001
2903,New York,OutKast,Speedballin',error,error,error,error
2904,New York,DMX,Un-Hunh!,spotify:track:2rRBXD2cN4g1qOZ66Bi83w,264973,9,2001
2905,New York,LL Cool J,"Hot, Hot, Hot",spotify:track:1MRoJrZxKebXmvLIXCguhn,262706,17,1997-01-01
2906,New York,A Tribe Called Quest,Phony Rappers,spotify:track:0PukerHwImpQ2axWQEV1WQ,216173,38,1996-07-30
2907,New York,Waylon Jennings,Mason Dixie Lines,error,error,error,error
2908,New York,Boyz II Men,Relax Your Mind,spotify:track:5COAoNUvpRVNifXdnXuvDr,244133,38,2002-06-11
2909,New York,Whitney Houston,Dear John Letter,spotify:track:1yt4kQPgYSWm1ZbBK9GrbW,273973,25,2002-11-20
2910,New York,50 Cent,You Ain't No Gangsta,error,error,error,error
2911,New York,50 Cent,Power of the Dollar,error,error,error,error
2912,New York,50 Cent,I'm a Hustler,spotify:track:013Na26JG0iHeLEEnJpnAX,287733,0,2004
2913,New York,Jay-Z,Beware [Jay-Z Remix],spotify:track:3mzwTdO0sevApTdg5fGuqz,239453,34,2003-07-01
2914,New York,Meat Loaf,Tear Me Down,error,error,error,error
2915,New York,Boo-Yaa T.R.I.B.E.,911,spotify:track:6DYIT2aET5LfPorq6saUqB,516346,21,1980
2916,New York,Missy Elliott,Wake Up,spotify:track:1VbZDvSzuAgKeT6HdvgwSi,245133,32,2003-11-01
2917,New York,Missy Elliott,It's Real,spotify:track:2PbIQyUXXKwiPend0YLWDi,171733,18,2003-11-01
2918,New York,"Tweet, Missy Elliott",Thugman,spotify:track:5Ksvp9E2r1aGLIBoU23Yuy,223786,10,2003-11-11
2919,New York,Master P,Tell 'Em,spotify:track:27RGhQy8gFZzNaCqg8MY54,261506,8,2006-09-19
2920,New York,50 Cent,Angels Around Me,spotify:track:2uOdrvLDKRlLTO3UTh4Ujl,219960,15,2004-03-30
2921,New York,Jesse McCartney,One Way or Another,error,error,error,error
2922,New York,Ozzy Osbourne,Nowhere to Run (Vapor Trail),error,error,error,error
2923,New York,Will Smith,I Wish I Made That/Swagga,spotify:track:1Cqc4w4gPFJOurvOO8W4R1,256079,21,2005-01-01
2924,New York,Glen Campbell,God Must Have Blessed America,spotify:track:3sHX8oLiiUc3mqwtE1wwcB,226013,0,2013-10-09
2925,New York,Kitty Wells,Country Girl,spotify:track:4fcLB3d3iHlhfX84tNfnIB,166800,1,2007-03-07
2926,New York,Willie Nelson,Honky Tonk Women [Previously Unreleased Track],error,error,error,error
2927,New York,The Bellamy Brothers,Cowboy Beat,spotify:track:2CGV0TjALgpa3kxPZw9FMi,208120,6,2008-10-14
2928,New York,Kiss,Thou Shalt Not,spotify:track:7GNR797D8FuPPcGc2ZAMg0,237520,27,1992-01-01
2929,New York,Ice-T,G Style,spotify:track:3wHZiFx3MLAr1WL6GOfKUJ,268906,17,2019-11-22
2930,New York,LL Cool J,Ain't No Stoppin' This,spotify:track:7JVHeKJUF3jCBG0TvdhNBN,283533,14,1993-06-01
2931,New York,Kenny Rogers,Farther I Go,spotify:track:36lHK53apI1cZE0jdP4zJQ,211373,24,1983-02-11
2932,New York,Fats Domino,Train Kept A Rollin' [Bonus Track],error,error,error,error
2933,New York,John Williams,This Land Is Your Land,spotify:track:5hF5VODEuBVFNTVu7j3NrL,295200,45,2013-06-14
2934,New York,Aerosmith,The Farm,spotify:track:3TuNmvSbj4HUJb1T7n19CJ,267626,33,1997-03-18
2935,New York,Lynyrd Skynyrd,We Ain't Much Different,spotify:track:5Qm0n07kAIrRjUHBDmJ89t,224133,12,1997-04-29
2936,New York,Spice 1,True Worldwide Playaz,spotify:track:3fRfchmi2l84PBYtJwk8dj,275506,13,1997-07-29
2937,New York,Dr. Dre,No Diggity,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,304600,76,1996-09-09
2938,New York,MC Lyte,Cold Rock a Party,spotify:track:1iVdwLsbPsKnqUoZOWlEqv,247306,52,1996
2939,New York,Linda Ronstadt,Just Like Tom Thumb's Blues,spotify:track:7tx2Ll9GMv0OJ8ABwoAfL7,468000,12,1998-06-12
2940,New York,Jimmy Buffett,The Handiest Frenchman in the Caribbean,spotify:track:3kFXvPhbplIuQ1unoH7F61,50306,10,1998
2941,New York,Vanilla Ice,Dancin',spotify:track:2uGd6vGGL96OPpxMmu6Lo7,300773,18,1990-01-01
2942,New York,Celine Dion,Le fils de Superman,spotify:track:1mLZ29FYlxUCSiRGsdInpT,272840,13,1991-11-04
2943,New York,Tom Jones,Honky Tonk Woman,spotify:track:2hZKPicEoxPVBqhLlJv4OF,173766,2,2009
2944,New York,M.O.P.,When Death Becomes You,error,error,error,error
2945,New York,Young Buck,Don't Need No Help,spotify:track:4OsMiEQ5hyP0cXMpLAaVHe,170520,35,2017-12-01
2946,New York,Sergio Mendes,That Heat,spotify:track:3RTrNPW7i4b670KoWUryCa,252960,31,2006-01-01
2947,New York,Rascal Flatts,Me and My Gang,spotify:track:435sp9O64WY2P9DLMuBDCU,217986,49,2006-01-01
2948,New York,Hurricane G,P.E. 2000,error,error,error,error
2949,New York,Lynyrd Skynyrd,We Ain't Much Different [DVD],error,error,error,error
2950,New York,Wyclef Jean,My Swag,spotify:track:4xKlhI2XoEeClcMx96loNg,274600,32,2007-06-12
2951,New York,"Kanye West, T-Pain",Buy U a Drank (Shawty Snappin') [Remix],spotify:track:3pSTn1VEX3WyxMVazTQb7f,255106,31,2007-07-23
2952,New York,Jay-Z,Beware of the Boys [Mundian to Bach Ke; Mix],error,error,error,error
2953,New York,Kidz Bop Kids,Hey There Delilah,spotify:track:5XmVTt70SpKhC8SOPfIZhL,232866,12,2008-02-19
2954,New York,Bob Seger,Landing in London,spotify:track:69fOcFyjsjZtUHyWGEQndl,271373,47,2005-01-01
2955,New York,Birdman,Go,spotify:track:4sUNZP4Vfbn0PqLn9iC5xA,173293,28,2018-11-16
2956,New York,Ghostface Killah,The Champ Remix,spotify:track:3buJ7qsf50HyDrCh2A6x0U,331600,18,2008-01-01
2957,New York,Usher,Spotlight,spotify:track:5xgAPoTn4YswCIOjAGNWJI,236080,34,2009-10-27
2958,New York,Bob Seger,Landing in London (All I Think About Is You),error,error,error,error
2959,New York,Ludacris,How Low Remix [Bonus Track],spotify:track:0nlYanVZ2CmfYqLOy3oiNf,233280,35,2010-01-01
2960,New York,Miley Cyrus,Permanent December,spotify:track:4OjxWxKvCxl5FltPukiiX9,217933,39,2010-01-01
2961,New York,C.L. Smooth,Our Generation (The Hope of the World),spotify:track:3meu5pk3FlHaYFg7KFHKhT,195893,35,2010-09-17
2962,New York,Elton John,Mona Lisas and Mad Hatters/Rocket Man,spotify:track:32eQYgipE5YLaNpO3ndNWE,410973,15,2011-01-01
2963,New York,Blake Shelton,Good Ole Boys,spotify:track:0qxiJpWY6FD5gAUpX1prn4,188000,30,2011-07-11
2964,New York,Wu-Tang Clan,225 Rounds,spotify:track:5bXMUyHEBRzpWZUWUq237k,283600,24,2011-07-26
2965,New York,AZ,Legendary Weapons,spotify:track:5bXMUyHEBRzpWZUWUq237k,283600,24,2011-07-26
2966,New York,Wu-Tang Clan,Diesel Fluid,spotify:track:2fSTD1Yq2xhHI4ecZfgsLa,247533,32,2011-07-26
2967,New York,Taylor Swift,Bette Davis Eyes,spotify:track:6KF9xd2hBLuexrmBX4vUWD,189146,43,2010-10-25
2968,New York,Ed Sheeran,Sofa,spotify:track:2Z7RLfJdXXkXUmvMJxkNJo,199133,42,2014-06-23
2969,New York,DMX,Get Your Money Up,spotify:track:1eG63G8UZMeUtgrRRrj9NJ,143146,16,2017-04-21
2970,New York,Too Short,Dope Fiend Beat,spotify:track:1jyMUpjxuY0tjcQlJobfdU,390234,27,1989-09-11
2971,New York,Flo Rida,Mind On My Money,spotify:track:3ZwDD6EmFh8mfigsKGjwqU,211893,28,2009-03-30
2972,New York,Missy Elliott,Keep It Movin',spotify:track:15mqAOPSOKyLrYhrvqKGYc,219426,25,2003-11-01
2973,New York,Kenny Chesney,To Get to You (55th and 3rd),spotify:track:5K66N0FW2phuTqMvZqscVy,340173,30,2012-06-19
2974,New York,Kidz Bop Kids,Drive By,spotify:track:0PJclw9IREXICTiuOcHPsy,195360,15,2012-07-17
2975,New York,GZA,Grid Iron Rap,error,error,error,error
2976,New York,RZA,Windpipe,spotify:track:6xHmgcb135hZgogyhwHr7d,288173,26,1998-11-03
2977,New York,Jay-Z,NYMP,spotify:track:7dhlqqWbTQf8Fk3n0AAjNu,241933,30,1999-12-28
2978,New York,Jay-Z,Dope Man,spotify:track:5QJ66p6iq0Q81FFS6m8rRk,242840,36,1999-12-28
2979,New York,DJ Khaled,Suicidal Thoughts,spotify:track:5Sr7LOgvXpogQurC38FKcN,194680,20,2012-01-01
2980,New York,Tyga,It Neva Rains,spotify:track:5nSYH5txkUt8Bv0KI4Sxza,247413,21,2013-01-01
2981,New York,"Earth, Wind & Fire",The Rush,spotify:track:4tjOATTr3gXPZY39xLxdAr,307280,19,2013-09-10
2982,New York,Elton John,Oscar Wilde Gets Out,spotify:track:2ieEE7mA0H69hHbFvdgP4s,275306,24,2013-09-16
2983,New York,Alabama,My Home's In Alabama,spotify:track:63fI8hzSrsXNGl0CMju2DW,386026,44,1980-09-30
2984,New York,Katy Perry,International Smile,spotify:track:5OzIe9IL95B23n4rN59JZ3,227820,52,2013-10-18
2985,New York,Wu-Tang Clan,Windpipe,spotify:track:6xHmgcb135hZgogyhwHr7d,288173,26,1998-11-03
2986,New York,Kelly Clarkson,Dance With Me,spotify:track:5UMQdaY6Rxu1ZrsWwIBnHv,260533,30,2016-03-04
2987,New York,Raekwon,Revory (Wraith),spotify:track:7n2SBE0JN4IqayjQTla7rh,203826,15,2015-04-28
2988,New York,Lil Wayne,Rich Sex,spotify:track:2D1MK9oaxy7axXggy3iVbp,192600,60,2018-08-10
2989,New York,Drake,Pain 1993,spotify:track:6Kj17Afjo1OKJYpf5VzCeo,149077,79,2020-05-01
2990,New York,Drake,Demons,spotify:track:05aZ9sAU1YXndHv0FMi9iW,204805,75,2020-05-01
2991,New York,Mase,Jesus Walks [Remix],spotify:track:1qeSUSGkt0UsJ549Z5VG91,274266,24,2005-10-25
2992,New York,Keith Urban,Texas Time,spotify:track:4jPrT31sSgKHikffKSLt8q,291800,46,2018-04-27
2993,New York,Fabolous,'40,spotify:track:74uOPJ7l4t7qNkt7v3nHDD,282600,26,2002-06-25
2994,New York,James Brown,Goliath,spotify:track:3XLbFAN3MYDknaSro7xpiC,374906,12,1986-09-01
2995,New York,Wu-Tang Clan,Return of Theodore Unit,error,error,error,error
2996,New York,50 Cent,Valley of Death,spotify:track:51Dg10LOCIzdEWOQhiqUZd,415200,3,2014-09-09
2997,New York,"Tony Yayo, 50 Cent, Young Buck, Lloyd Banks, G-Unit",G-Unit the Gang,spotify:track:7DagtPYogECvvkiZZCDEAu,239560,16,2007-01-23
2998,New York,Tyga,My Girl,spotify:track:0TXRk2SrxWZ30wOLckAVWd,213813,28,2011-01-01
2999,New York,DMX,Catz Don't Know,error,error,error,error
3000,New York,Too Short,These Are the Tales,spotify:track:62c45RyTJuCV7oVANauylp,281600,13,2001-11-08
3001,New York,"B.o.B, Mac Boney, T.I., Problem, Trae Tha Truth",Problems,spotify:track:2UQhq6Dukv5kXIQSN6ano9,459493,21,2013-08-29
3002,New York,"Fabolous, Trey Songz",Who Do You Love (Remix),error,error,error,error
3003,New York,"Busta Rhymes, Jadakiss, Yo Gotti, Fabolous, Chris Brown, Bobby Shmurda, Rowdy Rebel",Hot Nigga [Remix],error,error,error,error
3004,New York,"Marvin Gaye, Mos Def",Inner City Travellin' Man,error,error,error,error
3005,New York,"Rick Ross, Rockie Fresh",Thank You,spotify:track:2tzntAlw69dUtX3HzB8XZ5,195187,18,2019-04-26
3006,New York,The Manhattan Transfer,What Goes Around Comes Around,spotify:track:7ph3Lst560c1g3uSXtllYY,291306,7,1991-08-13
3007,New York,Prince,I Like Funky Music,spotify:track:6aQRY9mnlvfA1AI2yAM25L,207880,2,2013-04-09
3008,New York,2Pac,Deadly Combination [Amwdj's RMX],error,error,error,error
3009,New York,Tommy Dorsey,How About You,spotify:track:3No3PwBncEofNrBuSfldh3,173293,16,2005-09-19
3010,New York,Frank Sinatra,How About You [From Babes On Broadway],spotify:track:3No3PwBncEofNrBuSfldh3,173293,16,2005-09-19
3011,New York,T.I.,Problems,spotify:track:2LjKQVyR3TUmsHq0WSlptv,300538,24,2006-10-10
3012,New York,Migos,Bars,spotify:track:3a1JMPNEdjiePcDAZdG82o,291787,37,2016-10-14
3013,New York,B.o.B,Behind Ya Back / Purple Mountain,spotify:track:0RhL9URRwYDJTOTdhE0JNd,336979,21,2016-11-04
3014,New York,"Too $hort, French Montana, Jeremih, Ty Dolla $ign",Ain't My Girlfriend,spotify:track:0VeY09ocN1OPvmvKrRd5q3,256179,52,2016-12-23
3015,New York,Drake,Finesse,spotify:track:2WP8G2pdddDmnh1xbfKBOI,182080,70,2018-06-29
3016,New York,Cardi B,Who Want The Smoke?,spotify:track:3LR0t8XqZ1FUj6nj01sXN0,198666,53,2018-07-06
3017,New York,"Young Thug, Future, Young Scooter",Trippple Cross,spotify:track:3Aflzeml3BDWtEOy0VUMRo,190222,48,2018-02-23
3018,New York,Naughty by Nature,Radio,spotify:track:26boKhK5Hn6IR5cEpYkVhw,275893,19,1999-04-27
3019,New York,Busta Rhymes,Everybody Rise,spotify:track:2pefl9heYfTjSiHsha4h0B,179560,34,1998
3020,New York,Limp Bizkit,Show Me What You Got,spotify:track:5iJmknkGRxLQUHnWat2Ybd,266906,47,1999
3021,New York,Nature,The Ultimate High,spotify:track:4DkEULWKnFffgtOYCs5nqc,298573,19,2000-08-08
3022,New York,Nas,No Idea's Original [Original Version],error,error,error,error
3023,New York,Redman,Hold Dis Blaow!,spotify:track:2dY57T4d5BpX4xqmgfwfYX,219120,12,2007-01-01
3024,New York,Limp Bizkit,Show Me What You Got [DVD],error,error,error,error
3025,New York,Counting Crows,Cover Up the Sun,spotify:track:1wxKu3oIyPuqDl1O3q1w4H,226266,26,2014-09-02
3026,New York,Nas,We Will Survive,spotify:track:3nl89Cj2A6CZdgZ1DfPcRl,300293,34,1999-04-06
3027,New York,The Roches,We,spotify:track:2eoDsmvP2EgvOOoofyueG2,155933,25,1979-04-11
3028,New York,Lucky Thompson,How About You?,spotify:track:7hCcWezFcC25k2WCPmQfZk,344360,1,1999-03-19
3029,New York,Redman,Buck 50,spotify:track:36Q4rLcgYYbJ4y2LnuIPGj,242200,35,2000-02-08
3030,New York,Mobb Deep,Still Shinin',spotify:track:6xHfOu46nMOfVxLyEb4DyR,250506,42,1996-11-19
3031,New York,Busta Rhymes,Abandon Ship,spotify:track:44uL4K2OU1ejC1dE4yUFbq,362306,32,1996
3032,New York,Capleton,Wings of the Morning,spotify:track:6NY8PMePZSyy2YPzJlhO7H,231666,36,1995-01-01
3033,New York,Buddy DeFranco Quintet,How About You,spotify:track:6VGZjSTstoSnYhrbksxoE3,411773,1,2020-01-10
3034,New York,Carl Smith,How About You,spotify:track:2DVbGdLjm7sZDCeNW1L4VN,160160,1,2017-10-20
3035,New York,Jim Croce,Mississippi Lady,spotify:track:0hIwdCyf6g43k1J0AJOsfo,235600,17,2011-07-25
3036,New York,2 Live Crew,Check It Out Y'all [Freestyle Rappin'],spotify:track:0Lp1DVF5RKlgXZ7kOfN0YF,303666,22,1987-01-01
3037,New York,EPMD,Da Joint,spotify:track:4opGTspdCCVK9IG1b4k8yp,206693,50,1999-01-01
3038,New York,EPMD,Get wit This,spotify:track:4DRdajkUOrGAO6lIywR0VC,222160,21,1997-09-16
3039,New York,EPMD,Strictly Snappin' Necks,spotify:track:4XgwhGf1uX0mvNjixeep21,269026,20,1989-04-01
3040,New York,Bud Shank,How About You? [Live],spotify:track:5VrgvzAQb93aALQF0i2ddT,558373,0,1985
3041,New York,Alan Menken,Santa Fe (Prologue),error,error,error,error
3042,New York,Kenny Clarke,Jeru,spotify:track:3CR1g93kuAVRuL4PwoPqTJ,231040,2,2015-06-01
3043,New York,Mike Posner,Perfect,spotify:track:4gcmycGo70siAuWxEJRVgh,384146,36,2019-01-18
3044,New York,Jefferson Starship,Stairway to Cleveland (We Do What We Want),error,error,error,error
3045,New York,G-Unit,MTV Intro,error,error,error,error
3046,New York,Ozzy Osbourne,Nowhere to Run,error,error,error,error
3047,New York,Meat Loaf,Keep Driving,spotify:track:3k10G4aZphaoSiKcckjFlz,212093,14,1983-05-17
3048,New York,"Master P, C-Murder, Silkk the Shocker",We Won't Stop,spotify:track:384v3ldkPoqW9jKgCSLVFc,241600,18,1999-01-01
3049,New York,Jay-Z,Celebration,spotify:track:4u3cNvS2Xr2I3TjbwwtfhF,200106,23,1998-01-01
3050,New York,Aerosmith,Get a Grip,spotify:track:3qXiJuTzndbdqecdeaO01g,238560,46,1993-01-01
3051,New York,Dr. Dre,Got Me Open,spotify:track:6JPKIBokX0f7bWqOU09b8c,259626,15,1996-01-01
3052,New York,Wu-Tang Clan,The Abduction,spotify:track:3hYAsjhgiN1ok57oAlG4gu,206533,26,2000-04-18
3053,New York,Da Brat,Big Momma's Theme,spotify:track:4f85KYmwV19HRUGy4WYg6v,194466,8,2000-05-26
3054,New York,"Hank Williams, Jr.",Orange Blossom Special,spotify:track:0qCDKOS23XzNgj3fLXFGRy,355600,12,1983
3055,New York,Mary J. Blige,Hold On,spotify:track:4aKNr4yGZUfwhF5NMuVt5e,364626,26,2000-06-16
3056,New York,Led Zeppelin,The Train Kept A Rollin',spotify:track:1yQ67KqBtE75ICeNw61GRV,378466,9,2009-01-01
3057,New York,DMX,Shorty Was da Bomb,spotify:track:7vcKKnSVYGkyT1NE8WB5wP,312093,29,2001-01-01
3058,New York,DMX,Damien III,spotify:track:5IaBQjc8iZYsrleSQHBHxH,201840,41,2001-01-01
3059,New York,DMX,Number 11,spotify:track:719ibxYnWkc2Xl6aKuVNRn,265466,26,2001-01-01
3060,New York,2Pac,Untouchable,spotify:track:3zZ30LpGe1lYzJsIQpyZPw,256133,40,2006-01-01
3061,New York,Ol' Dirty Bastard,Dogged Out,spotify:track:581zMEyVpFhe3MTyyMKH20,272466,10,2002-03-19
3062,New York,Jimmy Dean,Abilene,spotify:track:5D5xQaTrfwmWhrEmh7666a,144893,10,1963-12-17
3063,New York,DMX,Go to Sleep,spotify:track:66ezChUOWvgzRQAi3Ay1wt,282026,62,2003-01-01
3064,New York,Too Short,California Girls,spotify:track:0jYtuirWe2ii69owGSdM0t,232933,15,2003-01-01
3065,New York,Lil Jon,This Goes Out,spotify:track:516Cxr1d1o6J12LTCYaDCA,294733,14,2003-01-01
3066,New York,Diddy,Shake Your Tailfeather,spotify:track:1lKS7SZQ7r5vOChLwJurmm,293666,54,2016-08-12
3067,New York,Eddy Arnold,Lonely People,spotify:track:3THFd0V1P5zfxDe4AtNgfr,142933,1,1964-05-30
3068,New York,Ja Rule,Get It Started,spotify:track:2SDNxtznyqJlXZnuV1EtTl,240200,23,2004-01-01
3069,New York,Ja Rule,Gun Talk,spotify:track:4fLvmCPuk617NAyd9RKIho,269986,22,2004-01-01
3070,New York,Roy Clark,Orange Blossom Special,spotify:track:47lkAHDaECIPMq5TQzLT7M,165333,2,1992-03-30
3071,New York,King's Singers,The Boxer,spotify:track:5lRqY3uEKRCqSA0vXI4Lf7,242440,16,1993
3072,New York,Ice-T,Where the Shit Goes Down,spotify:track:2MHKOHyYNBWY1a6QxL5twj,318800,12,2019-12-20
3073,New York,R. Kelly,Reggae Bump Bump,spotify:track:5KGnKdnjIdxye2nCuDWu8D,321573,25,2005-06-28
3074,New York,Roger Miller,Lady America,spotify:track:2mLfuv6NO7xfiI6wTtkvKV,248746,0,2013-01-21
3075,New York,Tina Turner,Honky Tonk Woman,error,error,error,error
3076,New York,Burt Bacharach,Where Did It Go?,spotify:track:2T8E8dP7Cbk7wJgJBfPUxo,261546,10,2005-10-17
3077,New York,The Notorious B.I.G.,It Has Been Said,spotify:track:6iFfOB1xEkI3FITrAjEfa1,198520,45,2005-12-09
3078,New York,Bone Thugs-N-Harmony,Spit Your Game,spotify:track:7aEjUdVMgHPQQdIIcaWnyt,249880,54,2005-12-09
3079,New York,The Notorious B.I.G.,Whatchu Want,spotify:track:7Akb3VlDx7qNLyO7Yl900D,234386,46,2005-12-09
3080,New York,LL Cool J,Freeze,spotify:track:0fYZfTvc8E8Vrav79lOGgP,292080,25,2006-04-11
3081,New York,DMX,We in Here,spotify:track:1ZaATxvzwpwQel4ryicB3o,236986,39,2019-04-19
3082,New York,DMX,Life Be My Song,spotify:track:5QOy9Nur2SoyfsZF5gYkKO,242426,20,2006-07-28
3083,New York,2Pac,International,spotify:track:4iqW4M56N7udZgCB8edctG,242973,34,2006-01-01
3084,New York,Jermaine Dupri,We Fly High [Remix],error,error,error,error
3085,New York,Red Bandit,Let's Get It,spotify:track:0kPSXyvWcezJCz0v6C8y2V,251893,30,2002-01-01
3086,New York,Kool & the Gang,Ladies Night [Live],spotify:track:6qh08qn3QIYmg04FLC4tNA,224520,43,2005-01-01
3087,New York,Count Basie,These Foolish Things,spotify:track:1p0tkPUY4jlgOExw63nbMs,340573,12,1975-01-01
3088,New York,The Notorious B.I.G.,Spit Your Game,spotify:track:7aEjUdVMgHPQQdIIcaWnyt,249880,54,2005-12-09
3089,New York,Cuban Link,Murda Murda,spotify:track:6rfnVNW5zcbKF1ui4r5j6v,192200,7,2000-01-02
3090,New York,Sting,Twenty Five to Midnight,spotify:track:3YK8ALxbqymzAoHo7twtoB,248066,27,1996-03-12
3091,New York,Lee Greenwood,God Bless the U.S.A.,spotify:track:623lYBOJ7bLwh1bu3yeN5V,191600,61,1992-01-01
3092,New York,Reba McEntire,All the Women I Am,spotify:track:6A2hvKTF2FShj0Yma7CP8N,215386,47,2010-01-01
3093,New York,Lady Gaga,Yoü and I [Danny Verde Club Mix],error,error,error,error
3094,New York,Mos Def,Jump Off [Bonus Track],error,error,error,error
3095,New York,LL Cool J,We're the Greatest,spotify:track:0alJqlQA9qgFJyZYxPQgGK,215723,13,2013-04-30
3096,New York,Jahdan Blakkamoore,Harder Times,spotify:track:4jIChkf1cOSDb78IpOtgds,212626,40,2013-04-19
3097,New York,Rick Ross,50 Plates,spotify:track:16Qcq4clH5jxSXWWoLbIWr,206680,26,2013-01-01
3098,New York,Alicia Keys,Pawn It All,spotify:track:3kTmyWQ5z9gUrB9LEY8zMy,190080,40,2016-11-04
3099,New York,DMX,Built Like a Bitch,spotify:track:61TyuEqTvGjQUnM1ANGk40,197932,36,2015-01-13
3100,New York,DMX,Baby I'm Gunna Win,error,error,error,error
3101,New York,Wiz Khalifa,It's On You,spotify:track:0xjlsOAv6S9xcRB4vG72Sa,152555,42,2018-07-13
3102,New York,Brad Paisley,Go To Bed Early,spotify:track:1EaDjyP2WIaKSqa5xzdZMq,200013,35,2017-04-21
3103,New York,The Kinks,Lost and Found [DVD],error,error,error,error
