,Unnamed: 0,Unnamed: 0.1,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
466,466,466,Casper,Wyoming,Bubba Sparxxx,Dat Look,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,467,467,Casper,Wyoming,"Juicy J, Mike WiLL Made It",Don't Trust,spotify:track:28vfEcDk8O3Scds9m8yHCY,35,2014-12-16,0.866,0.512,1.0,-8.789,1.0,0.0684,0.0708,0.0,0.147,0.11199999999999999,105.05,audio_features,28vfEcDk8O3Scds9m8yHCY,spotify:track:28vfEcDk8O3Scds9m8yHCY,https://api.spotify.com/v1/tracks/28vfEcDk8O3Scds9m8yHCY,https://api.spotify.com/v1/audio-analysis/28vfEcDk8O3Scds9m8yHCY,202185.0,4.0,,0.866,0.512,1.0,-8.789,1.0,0.0684,0.0708,0.0,0.147,0.112,105.05,audio_features,28vfEcDk8O3Scds9m8yHCY,spotify:track:28vfEcDk8O3Scds9m8yHCY,https://api.spotify.com/v1/tracks/28vfEcDk8O3Scds9m8yHCY,https://api.spotify.com/v1/audio-analysis/28vfEcDk8O3Scds9m8yHCY,202185.0,4.0,
468,468,468,Casper,Wyoming,Skyzoo,Luxury,spotify:track:4UcBZecSlEnhynSSIrDObh,18,2015-06-17,0.68,0.855,11.0,-6.007999999999999,1.0,0.289,0.24600000000000002,2.91e-06,0.11199999999999999,0.8370000000000001,92.117,audio_features,4UcBZecSlEnhynSSIrDObh,spotify:track:4UcBZecSlEnhynSSIrDObh,https://api.spotify.com/v1/tracks/4UcBZecSlEnhynSSIrDObh,https://api.spotify.com/v1/audio-analysis/4UcBZecSlEnhynSSIrDObh,222148.0,4.0,,0.68,0.855,11.0,-6.008,1.0,0.289,0.246,2.91e-06,0.112,0.837,92.117,audio_features,4UcBZecSlEnhynSSIrDObh,spotify:track:4UcBZecSlEnhynSSIrDObh,https://api.spotify.com/v1/tracks/4UcBZecSlEnhynSSIrDObh,https://api.spotify.com/v1/audio-analysis/4UcBZecSlEnhynSSIrDObh,222148.0,4.0,
469,469,469,Casper,Wyoming,"Kollegah, Seyed, Bosshafte Beats",Meine Feinde feiern mich,spotify:track:4rnA3S2uxc9eq89YQrEtHj,30,2018-02-02,0.8190000000000001,0.551,6.0,-9.892999999999999,0.0,0.42200000000000004,0.084,0.0,0.27899999999999997,0.7190000000000001,85.039,audio_features,4rnA3S2uxc9eq89YQrEtHj,spotify:track:4rnA3S2uxc9eq89YQrEtHj,https://api.spotify.com/v1/tracks/4rnA3S2uxc9eq89YQrEtHj,https://api.spotify.com/v1/audio-analysis/4rnA3S2uxc9eq89YQrEtHj,90729.0,4.0,,0.819,0.551,6.0,-9.893,0.0,0.422,0.084,0.0,0.279,0.719,85.039,audio_features,4rnA3S2uxc9eq89YQrEtHj,spotify:track:4rnA3S2uxc9eq89YQrEtHj,https://api.spotify.com/v1/tracks/4rnA3S2uxc9eq89YQrEtHj,https://api.spotify.com/v1/audio-analysis/4rnA3S2uxc9eq89YQrEtHj,90729.0,4.0,
470,470,470,Casper,Wyoming,Kollegah,Russlandconnection,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,471,Casper,Wyoming,"Travis Porter, Bankroll Fresh, Street Money Boochie",Walked In,spotify:track:252gJUec2oDsGBPcxZs4nX,60,2015-07-10,0.9690000000000001,0.491,2.0,-9.859,1.0,0.233,0.0361,0.0,0.11800000000000001,0.768,126.04799999999999,audio_features,252gJUec2oDsGBPcxZs4nX,spotify:track:252gJUec2oDsGBPcxZs4nX,https://api.spotify.com/v1/tracks/252gJUec2oDsGBPcxZs4nX,https://api.spotify.com/v1/audio-analysis/252gJUec2oDsGBPcxZs4nX,198095.0,4.0,,0.969,0.491,2.0,-9.859,1.0,0.233,0.0361,0.0,0.118,0.768,126.048,audio_features,252gJUec2oDsGBPcxZs4nX,spotify:track:252gJUec2oDsGBPcxZs4nX,https://api.spotify.com/v1/tracks/252gJUec2oDsGBPcxZs4nX,https://api.spotify.com/v1/audio-analysis/252gJUec2oDsGBPcxZs4nX,198095.0,4.0,
472,472,472,Casper,Wyoming,Nines,Just Another Day,spotify:track:6MtYxze55tdYMoLNekz45L,39,2015-08-14,0.49,0.747,5.0,-7.087000000000001,0.0,0.44299999999999995,0.23199999999999998,0.0,0.0983,0.645,126.34,audio_features,6MtYxze55tdYMoLNekz45L,spotify:track:6MtYxze55tdYMoLNekz45L,https://api.spotify.com/v1/tracks/6MtYxze55tdYMoLNekz45L,https://api.spotify.com/v1/audio-analysis/6MtYxze55tdYMoLNekz45L,180081.0,5.0,,0.49,0.747,5.0,-7.087,0.0,0.443,0.232,0.0,0.0983,0.645,126.34,audio_features,6MtYxze55tdYMoLNekz45L,spotify:track:6MtYxze55tdYMoLNekz45L,https://api.spotify.com/v1/tracks/6MtYxze55tdYMoLNekz45L,https://api.spotify.com/v1/audio-analysis/6MtYxze55tdYMoLNekz45L,180081.0,5.0,
473,473,473,Casper,Wyoming,"Sami, Asche",Kriminell,spotify:track:5eUUGj3MfumSgwDMxEImbR,13,2017-06-23,0.736,0.446,11.0,-11.982000000000001,0.0,0.0364,0.361,0.9259999999999999,0.13,0.115,122.025,audio_features,5eUUGj3MfumSgwDMxEImbR,spotify:track:5eUUGj3MfumSgwDMxEImbR,https://api.spotify.com/v1/tracks/5eUUGj3MfumSgwDMxEImbR,https://api.spotify.com/v1/audio-analysis/5eUUGj3MfumSgwDMxEImbR,183813.0,4.0,,0.736,0.446,11.0,-11.982,0.0,0.0364,0.361,0.926,0.13,0.115,122.025,audio_features,5eUUGj3MfumSgwDMxEImbR,spotify:track:5eUUGj3MfumSgwDMxEImbR,https://api.spotify.com/v1/tracks/5eUUGj3MfumSgwDMxEImbR,https://api.spotify.com/v1/audio-analysis/5eUUGj3MfumSgwDMxEImbR,183813.0,4.0,
474,474,474,Casper,Wyoming,$tupid Young,Own Way,spotify:track:7EgZp7BAHXqRXdyCOwipfB,31,2018-12-07,0.742,0.5720000000000001,1.0,-7.0489999999999995,1.0,0.0385,0.33799999999999997,0.0,0.106,0.396,95.009,audio_features,7EgZp7BAHXqRXdyCOwipfB,spotify:track:7EgZp7BAHXqRXdyCOwipfB,https://api.spotify.com/v1/tracks/7EgZp7BAHXqRXdyCOwipfB,https://api.spotify.com/v1/audio-analysis/7EgZp7BAHXqRXdyCOwipfB,144118.0,4.0,,0.742,0.572,1.0,-7.049,1.0,0.0385,0.338,0.0,0.106,0.396,95.009,audio_features,7EgZp7BAHXqRXdyCOwipfB,spotify:track:7EgZp7BAHXqRXdyCOwipfB,https://api.spotify.com/v1/tracks/7EgZp7BAHXqRXdyCOwipfB,https://api.spotify.com/v1/audio-analysis/7EgZp7BAHXqRXdyCOwipfB,144118.0,4.0,
475,475,475,Casper,Wyoming,"Double S, Skepta",Certy,spotify:track:38tRFlxQ7dra7r7AXwH2Ak,34,2019-10-04,0.747,0.5760000000000001,10.0,-7.397,0.0,0.23600000000000002,0.0655,0.0,0.136,0.311,139.985,audio_features,38tRFlxQ7dra7r7AXwH2Ak,spotify:track:38tRFlxQ7dra7r7AXwH2Ak,https://api.spotify.com/v1/tracks/38tRFlxQ7dra7r7AXwH2Ak,https://api.spotify.com/v1/audio-analysis/38tRFlxQ7dra7r7AXwH2Ak,248183.0,4.0,,0.747,0.576,10.0,-7.397,0.0,0.236,0.0655,0.0,0.136,0.311,139.985,audio_features,38tRFlxQ7dra7r7AXwH2Ak,spotify:track:38tRFlxQ7dra7r7AXwH2Ak,https://api.spotify.com/v1/tracks/38tRFlxQ7dra7r7AXwH2Ak,https://api.spotify.com/v1/audio-analysis/38tRFlxQ7dra7r7AXwH2Ak,248183.0,4.0,
476,476,476,Casper,Wyoming,"MC Bomber, Shacke One",Operator,spotify:track:1rZZFU0B5nDOQ0TkrcvVhl,31,2019-08-30,0.789,0.775,0.0,-5.515,1.0,0.222,0.0383,0.0,0.642,0.5720000000000001,95.975,audio_features,1rZZFU0B5nDOQ0TkrcvVhl,spotify:track:1rZZFU0B5nDOQ0TkrcvVhl,https://api.spotify.com/v1/tracks/1rZZFU0B5nDOQ0TkrcvVhl,https://api.spotify.com/v1/audio-analysis/1rZZFU0B5nDOQ0TkrcvVhl,177062.0,4.0,,0.789,0.775,0.0,-5.515,1.0,0.222,0.0383,0.0,0.642,0.572,95.975,audio_features,1rZZFU0B5nDOQ0TkrcvVhl,spotify:track:1rZZFU0B5nDOQ0TkrcvVhl,https://api.spotify.com/v1/tracks/1rZZFU0B5nDOQ0TkrcvVhl,https://api.spotify.com/v1/audio-analysis/1rZZFU0B5nDOQ0TkrcvVhl,177062.0,4.0,
477,477,477,Casper,Wyoming,2pz4ever,Edge,spotify:track:6lyOqi336N5mr3dXBhqQji,0,2017-11-09,0.833,0.465,0.0,-13.177,1.0,0.3,0.743,0.0,0.09,0.264,92.486,audio_features,6lyOqi336N5mr3dXBhqQji,spotify:track:6lyOqi336N5mr3dXBhqQji,https://api.spotify.com/v1/tracks/6lyOqi336N5mr3dXBhqQji,https://api.spotify.com/v1/audio-analysis/6lyOqi336N5mr3dXBhqQji,147958.0,4.0,,0.833,0.465,0.0,-13.177,1.0,0.3,0.743,0.0,0.09,0.264,92.486,audio_features,6lyOqi336N5mr3dXBhqQji,spotify:track:6lyOqi336N5mr3dXBhqQji,https://api.spotify.com/v1/tracks/6lyOqi336N5mr3dXBhqQji,https://api.spotify.com/v1/audio-analysis/6lyOqi336N5mr3dXBhqQji,147958.0,4.0,
478,478,478,Casper,Wyoming,Spitty,Ghost,spotify:track:1vY0dwmWAZIfrmy4hoywsb,0,2017-09-15,0.667,0.735,2.0,-2.8310000000000004,1.0,0.39399999999999996,0.18100000000000002,0.0,0.46399999999999997,0.804,80.991,audio_features,1vY0dwmWAZIfrmy4hoywsb,spotify:track:1vY0dwmWAZIfrmy4hoywsb,https://api.spotify.com/v1/tracks/1vY0dwmWAZIfrmy4hoywsb,https://api.spotify.com/v1/audio-analysis/1vY0dwmWAZIfrmy4hoywsb,271282.0,4.0,,0.667,0.735,2.0,-2.831,1.0,0.394,0.181,0.0,0.464,0.804,80.991,audio_features,1vY0dwmWAZIfrmy4hoywsb,spotify:track:1vY0dwmWAZIfrmy4hoywsb,https://api.spotify.com/v1/tracks/1vY0dwmWAZIfrmy4hoywsb,https://api.spotify.com/v1/audio-analysis/1vY0dwmWAZIfrmy4hoywsb,271282.0,4.0,
479,479,479,Casper,Wyoming,Furcatt,"High Grades (feat. Ammo, King, Ammo)",error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,480,480,Casper,Wyoming,Farosty,Manners,spotify:track:3FdMgu4zkDpSeCAuZKYQyc,0,2018-01-18,0.863,0.696,1.0,-11.2,1.0,0.22899999999999998,0.0703,0.0,0.22899999999999998,0.8909999999999999,109.98,audio_features,3FdMgu4zkDpSeCAuZKYQyc,spotify:track:3FdMgu4zkDpSeCAuZKYQyc,https://api.spotify.com/v1/tracks/3FdMgu4zkDpSeCAuZKYQyc,https://api.spotify.com/v1/audio-analysis/3FdMgu4zkDpSeCAuZKYQyc,60761.0,4.0,,0.863,0.696,1.0,-11.2,1.0,0.229,0.0703,0.0,0.229,0.891,109.98,audio_features,3FdMgu4zkDpSeCAuZKYQyc,spotify:track:3FdMgu4zkDpSeCAuZKYQyc,https://api.spotify.com/v1/tracks/3FdMgu4zkDpSeCAuZKYQyc,https://api.spotify.com/v1/audio-analysis/3FdMgu4zkDpSeCAuZKYQyc,60761.0,4.0,
481,481,481,Casper,Wyoming,Dan & Drum,Bonus: the Opus,spotify:track:1gpFnzGCzjse9QXE1UYjCm,21,2017-02-28,0.541,0.379,2.0,-8.357000000000001,1.0,0.171,0.9329999999999999,0.000146,0.146,0.596,99.198,audio_features,1gpFnzGCzjse9QXE1UYjCm,spotify:track:1gpFnzGCzjse9QXE1UYjCm,https://api.spotify.com/v1/tracks/1gpFnzGCzjse9QXE1UYjCm,https://api.spotify.com/v1/audio-analysis/1gpFnzGCzjse9QXE1UYjCm,455750.0,1.0,,0.541,0.379,2.0,-8.357,1.0,0.171,0.933,0.000146,0.146,0.596,99.198,audio_features,1gpFnzGCzjse9QXE1UYjCm,spotify:track:1gpFnzGCzjse9QXE1UYjCm,https://api.spotify.com/v1/tracks/1gpFnzGCzjse9QXE1UYjCm,https://api.spotify.com/v1/audio-analysis/1gpFnzGCzjse9QXE1UYjCm,455750.0,1.0,
482,482,482,Casper,Wyoming,Nams,Don't Know,spotify:track:1UlY4aG3m499VQ5Dx4K5l8,23,2015-01-01,0.631,0.7240000000000001,9.0,-5.019,0.0,0.0336,0.0821,0.00116,0.0576,0.505,112.02799999999999,audio_features,1UlY4aG3m499VQ5Dx4K5l8,spotify:track:1UlY4aG3m499VQ5Dx4K5l8,https://api.spotify.com/v1/tracks/1UlY4aG3m499VQ5Dx4K5l8,https://api.spotify.com/v1/audio-analysis/1UlY4aG3m499VQ5Dx4K5l8,190453.0,4.0,,0.631,0.724,9.0,-5.019,0.0,0.0336,0.0821,0.00116,0.0576,0.505,112.028,audio_features,1UlY4aG3m499VQ5Dx4K5l8,spotify:track:1UlY4aG3m499VQ5Dx4K5l8,https://api.spotify.com/v1/tracks/1UlY4aG3m499VQ5Dx4K5l8,https://api.spotify.com/v1/audio-analysis/1UlY4aG3m499VQ5Dx4K5l8,190453.0,4.0,
483,483,483,Casper,Wyoming,Joeybagadoughnuts,Talk a Lot (feat. Supa Sortahuman),error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,484,484,Casper,Wyoming,Dboy Souljia,Finisher,spotify:track:3YYHW8enPnEH381rUBpJh9,0,2018-03-17,0.6940000000000001,0.687,0.0,-6.541,1.0,0.152,0.18100000000000002,0.0,0.151,0.217,76.563,audio_features,3YYHW8enPnEH381rUBpJh9,spotify:track:3YYHW8enPnEH381rUBpJh9,https://api.spotify.com/v1/tracks/3YYHW8enPnEH381rUBpJh9,https://api.spotify.com/v1/audio-analysis/3YYHW8enPnEH381rUBpJh9,104568.0,4.0,,0.694,0.687,0.0,-6.541,1.0,0.152,0.181,0.0,0.151,0.217,76.563,audio_features,3YYHW8enPnEH381rUBpJh9,spotify:track:3YYHW8enPnEH381rUBpJh9,https://api.spotify.com/v1/tracks/3YYHW8enPnEH381rUBpJh9,https://api.spotify.com/v1/audio-analysis/3YYHW8enPnEH381rUBpJh9,104568.0,4.0,
485,485,485,Casper,Wyoming,Gnarly Rari,Hot Like This,spotify:track:6ZDAAcLPhoeuSPSNAB0XCq,0,2017-06-23,0.851,0.6809999999999999,11.0,-11.802999999999999,1.0,0.23,0.163,5.68e-06,0.0973,0.861,134.989,audio_features,6ZDAAcLPhoeuSPSNAB0XCq,spotify:track:6ZDAAcLPhoeuSPSNAB0XCq,https://api.spotify.com/v1/tracks/6ZDAAcLPhoeuSPSNAB0XCq,https://api.spotify.com/v1/audio-analysis/6ZDAAcLPhoeuSPSNAB0XCq,149891.0,4.0,,0.851,0.681,11.0,-11.803,1.0,0.23,0.163,5.68e-06,0.0973,0.861,134.989,audio_features,6ZDAAcLPhoeuSPSNAB0XCq,spotify:track:6ZDAAcLPhoeuSPSNAB0XCq,https://api.spotify.com/v1/tracks/6ZDAAcLPhoeuSPSNAB0XCq,https://api.spotify.com/v1/audio-analysis/6ZDAAcLPhoeuSPSNAB0XCq,149891.0,4.0,
486,486,486,Casper,Wyoming,Yung Moon,Dawn (Prod. Pilgrim & CorMill),error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,487,487,Casper,Wyoming,"Kollegah, Seyed, Bosshafte Beats",Meine Feinde feiern mich,spotify:track:4rnA3S2uxc9eq89YQrEtHj,30,2018-02-02,0.8190000000000001,0.551,6.0,-9.892999999999999,0.0,0.42200000000000004,0.084,0.0,0.27899999999999997,0.7190000000000001,85.039,audio_features,4rnA3S2uxc9eq89YQrEtHj,spotify:track:4rnA3S2uxc9eq89YQrEtHj,https://api.spotify.com/v1/tracks/4rnA3S2uxc9eq89YQrEtHj,https://api.spotify.com/v1/audio-analysis/4rnA3S2uxc9eq89YQrEtHj,90729.0,4.0,,0.819,0.551,6.0,-9.893,0.0,0.422,0.084,0.0,0.279,0.719,85.039,audio_features,4rnA3S2uxc9eq89YQrEtHj,spotify:track:4rnA3S2uxc9eq89YQrEtHj,https://api.spotify.com/v1/tracks/4rnA3S2uxc9eq89YQrEtHj,https://api.spotify.com/v1/audio-analysis/4rnA3S2uxc9eq89YQrEtHj,90729.0,4.0,
488,488,488,Casper,Wyoming,Trey Dryer,Talk My Shit,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,489,489,Casper,Wyoming,Meca Uno,Fuego Fuego,spotify:track:5oJPn1AfDxKlxRC7cxW7CP,14,1985,0.524,0.932,2.0,-4.43,1.0,0.05,0.0778,0.414,0.425,0.45,150.736,audio_features,5oJPn1AfDxKlxRC7cxW7CP,spotify:track:5oJPn1AfDxKlxRC7cxW7CP,https://api.spotify.com/v1/tracks/5oJPn1AfDxKlxRC7cxW7CP,https://api.spotify.com/v1/audio-analysis/5oJPn1AfDxKlxRC7cxW7CP,248720.0,4.0,,0.524,0.932,2.0,-4.43,1.0,0.05,0.0778,0.414,0.425,0.45,150.736,audio_features,5oJPn1AfDxKlxRC7cxW7CP,spotify:track:5oJPn1AfDxKlxRC7cxW7CP,https://api.spotify.com/v1/tracks/5oJPn1AfDxKlxRC7cxW7CP,https://api.spotify.com/v1/audio-analysis/5oJPn1AfDxKlxRC7cxW7CP,248720.0,4.0,
490,490,490,Casper,Wyoming,Yung Crusha,Motionless (Prod. Swirl),error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,491,491,Casper,Wyoming,Quis,Lazy Freestyle,spotify:track:5ZX4Hg9iLhvK4BQsocawzx,0,2018-02-12,0.81,0.7,6.0,-8.294,0.0,0.521,0.213,0.000281,0.1,0.0625,159.945,audio_features,5ZX4Hg9iLhvK4BQsocawzx,spotify:track:5ZX4Hg9iLhvK4BQsocawzx,https://api.spotify.com/v1/tracks/5ZX4Hg9iLhvK4BQsocawzx,https://api.spotify.com/v1/audio-analysis/5ZX4Hg9iLhvK4BQsocawzx,120163.0,4.0,,0.81,0.7,6.0,-8.294,0.0,0.521,0.213,0.000281,0.1,0.0625,159.945,audio_features,5ZX4Hg9iLhvK4BQsocawzx,spotify:track:5ZX4Hg9iLhvK4BQsocawzx,https://api.spotify.com/v1/tracks/5ZX4Hg9iLhvK4BQsocawzx,https://api.spotify.com/v1/audio-analysis/5ZX4Hg9iLhvK4BQsocawzx,120163.0,4.0,
492,492,492,Casper,Wyoming,Sinister DB,Ghost,spotify:track:7FeaKUQ1RRC4LtZkacRaZ4,2,2019-01-31,0.40700000000000003,0.945,5.0,-5.147,0.0,0.0805,0.00010800000000000001,5.81e-06,0.0358,0.32,147.905,audio_features,7FeaKUQ1RRC4LtZkacRaZ4,spotify:track:7FeaKUQ1RRC4LtZkacRaZ4,https://api.spotify.com/v1/tracks/7FeaKUQ1RRC4LtZkacRaZ4,https://api.spotify.com/v1/audio-analysis/7FeaKUQ1RRC4LtZkacRaZ4,468432.0,4.0,,0.407,0.945,5.0,-5.147,0.0,0.0805,0.000108,5.81e-06,0.0358,0.32,147.905,audio_features,7FeaKUQ1RRC4LtZkacRaZ4,spotify:track:7FeaKUQ1RRC4LtZkacRaZ4,https://api.spotify.com/v1/tracks/7FeaKUQ1RRC4LtZkacRaZ4,https://api.spotify.com/v1/audio-analysis/7FeaKUQ1RRC4LtZkacRaZ4,468432.0,4.0,
493,493,493,Casper,Wyoming,90's Rolling Music,Audi (feat. Ghost),error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,494,494,Casper,Wyoming,Dboy Souljia,Finisher,spotify:track:3YYHW8enPnEH381rUBpJh9,0,2018-03-17,0.6940000000000001,0.687,0.0,-6.541,1.0,0.152,0.18100000000000002,0.0,0.151,0.217,76.563,audio_features,3YYHW8enPnEH381rUBpJh9,spotify:track:3YYHW8enPnEH381rUBpJh9,https://api.spotify.com/v1/tracks/3YYHW8enPnEH381rUBpJh9,https://api.spotify.com/v1/audio-analysis/3YYHW8enPnEH381rUBpJh9,104568.0,4.0,,0.694,0.687,0.0,-6.541,1.0,0.152,0.181,0.0,0.151,0.217,76.563,audio_features,3YYHW8enPnEH381rUBpJh9,spotify:track:3YYHW8enPnEH381rUBpJh9,https://api.spotify.com/v1/tracks/3YYHW8enPnEH381rUBpJh9,https://api.spotify.com/v1/audio-analysis/3YYHW8enPnEH381rUBpJh9,104568.0,4.0,
495,495,495,Casper,Wyoming,Call Me Jah,Zendaya,spotify:track:7Fg1uBgVHsOqDfgpt9eLir,0,2018-01-11,0.79,0.7120000000000001,9.0,-3.9589999999999996,1.0,0.28600000000000003,0.6779999999999999,0.0,0.2,0.507,151.477,audio_features,7Fg1uBgVHsOqDfgpt9eLir,spotify:track:7Fg1uBgVHsOqDfgpt9eLir,https://api.spotify.com/v1/tracks/7Fg1uBgVHsOqDfgpt9eLir,https://api.spotify.com/v1/audio-analysis/7Fg1uBgVHsOqDfgpt9eLir,192554.0,4.0,,0.79,0.712,9.0,-3.959,1.0,0.286,0.678,0.0,0.2,0.507,151.477,audio_features,7Fg1uBgVHsOqDfgpt9eLir,spotify:track:7Fg1uBgVHsOqDfgpt9eLir,https://api.spotify.com/v1/tracks/7Fg1uBgVHsOqDfgpt9eLir,https://api.spotify.com/v1/audio-analysis/7Fg1uBgVHsOqDfgpt9eLir,192554.0,4.0,
496,496,496,Casper,Wyoming,Gravv,Caution,spotify:track:5aBrGRFfT1Hdsyfry9nTgb,0,2018-03-29,0.8079999999999999,0.25,7.0,-14.477,1.0,0.23199999999999998,0.099,0.0035399999999999997,0.125,0.311,150.039,audio_features,5aBrGRFfT1Hdsyfry9nTgb,spotify:track:5aBrGRFfT1Hdsyfry9nTgb,https://api.spotify.com/v1/tracks/5aBrGRFfT1Hdsyfry9nTgb,https://api.spotify.com/v1/audio-analysis/5aBrGRFfT1Hdsyfry9nTgb,185232.0,3.0,,0.808,0.25,7.0,-14.477,1.0,0.232,0.099,0.00354,0.125,0.311,150.039,audio_features,5aBrGRFfT1Hdsyfry9nTgb,spotify:track:5aBrGRFfT1Hdsyfry9nTgb,https://api.spotify.com/v1/tracks/5aBrGRFfT1Hdsyfry9nTgb,https://api.spotify.com/v1/audio-analysis/5aBrGRFfT1Hdsyfry9nTgb,185232.0,3.0,
497,497,497,Casper,Wyoming,LaLion,Want It More,spotify:track:2ugtgohnrC7nFVWMTKSLHT,14,2018-04-12,0.8109999999999999,0.46799999999999997,11.0,-7.614,1.0,0.271,0.415,7.01e-06,0.109,0.163,89.986,audio_features,2ugtgohnrC7nFVWMTKSLHT,spotify:track:2ugtgohnrC7nFVWMTKSLHT,https://api.spotify.com/v1/tracks/2ugtgohnrC7nFVWMTKSLHT,https://api.spotify.com/v1/audio-analysis/2ugtgohnrC7nFVWMTKSLHT,202919.0,4.0,,0.811,0.468,11.0,-7.614,1.0,0.271,0.415,7.01e-06,0.109,0.163,89.986,audio_features,2ugtgohnrC7nFVWMTKSLHT,spotify:track:2ugtgohnrC7nFVWMTKSLHT,https://api.spotify.com/v1/tracks/2ugtgohnrC7nFVWMTKSLHT,https://api.spotify.com/v1/audio-analysis/2ugtgohnrC7nFVWMTKSLHT,202919.0,4.0,
498,498,498,Casper,Wyoming,"Anuel AA, Casper Mágico",Sola & Vacía,spotify:track:46V4kseB66GjFGklCgynGX,78,2020-04-16,0.7120000000000001,0.851,0.0,-3.359,1.0,0.149,0.207,4e-06,0.0334,0.542,95.973,audio_features,46V4kseB66GjFGklCgynGX,spotify:track:46V4kseB66GjFGklCgynGX,https://api.spotify.com/v1/tracks/46V4kseB66GjFGklCgynGX,https://api.spotify.com/v1/audio-analysis/46V4kseB66GjFGklCgynGX,182676.0,4.0,,0.712,0.851,0.0,-3.359,1.0,0.149,0.207,4e-06,0.0334,0.542,95.973,audio_features,46V4kseB66GjFGklCgynGX,spotify:track:46V4kseB66GjFGklCgynGX,https://api.spotify.com/v1/tracks/46V4kseB66GjFGklCgynGX,https://api.spotify.com/v1/audio-analysis/46V4kseB66GjFGklCgynGX,182676.0,4.0,
499,499,499,Casper,Wyoming,"BCM X GCE, E2TheTop",Boutta Bag,spotify:track:0Nj5QOlYoxPL7FU3JZLV2T,0,2020-05-27,0.753,0.539,1.0,-12.306,1.0,0.4,0.428,0.0,0.111,0.5,95.01700000000001,audio_features,0Nj5QOlYoxPL7FU3JZLV2T,spotify:track:0Nj5QOlYoxPL7FU3JZLV2T,https://api.spotify.com/v1/tracks/0Nj5QOlYoxPL7FU3JZLV2T,https://api.spotify.com/v1/audio-analysis/0Nj5QOlYoxPL7FU3JZLV2T,219961.0,4.0,,0.753,0.539,1.0,-12.306,1.0,0.4,0.428,0.0,0.111,0.5,95.017,audio_features,0Nj5QOlYoxPL7FU3JZLV2T,spotify:track:0Nj5QOlYoxPL7FU3JZLV2T,https://api.spotify.com/v1/tracks/0Nj5QOlYoxPL7FU3JZLV2T,https://api.spotify.com/v1/audio-analysis/0Nj5QOlYoxPL7FU3JZLV2T,219961.0,4.0,
500,500,500,Casper,Wyoming,Radical,RACKS,spotify:track:20xhVEz8J0mg2Y7hgJtlIR,49,2020-07-23,0.555,0.799,7.0,-4.244,1.0,0.25,0.0712,0.0,0.163,0.526,85.025,audio_features,20xhVEz8J0mg2Y7hgJtlIR,spotify:track:20xhVEz8J0mg2Y7hgJtlIR,https://api.spotify.com/v1/tracks/20xhVEz8J0mg2Y7hgJtlIR,https://api.spotify.com/v1/audio-analysis/20xhVEz8J0mg2Y7hgJtlIR,117250.0,4.0,,0.555,0.799,7.0,-4.244,1.0,0.25,0.0712,0.0,0.163,0.526,85.025,audio_features,20xhVEz8J0mg2Y7hgJtlIR,spotify:track:20xhVEz8J0mg2Y7hgJtlIR,https://api.spotify.com/v1/tracks/20xhVEz8J0mg2Y7hgJtlIR,https://api.spotify.com/v1/audio-analysis/20xhVEz8J0mg2Y7hgJtlIR,117250.0,4.0,
501,501,501,Casper,Wyoming,Castle$,Gentle Creature$,spotify:track:1sDdRXSZkW9NTv2m5jtBZd,0,2020-05-12,0.71,0.591,2.0,-5.306,0.0,0.0494,0.0135,2.02e-05,0.349,0.276,140.023,audio_features,5kaJcZ5W8A4RBdHz51PAC8,spotify:track:5kaJcZ5W8A4RBdHz51PAC8,https://api.spotify.com/v1/tracks/5kaJcZ5W8A4RBdHz51PAC8,https://api.spotify.com/v1/audio-analysis/5kaJcZ5W8A4RBdHz51PAC8,204316.0,4.0,,0.71,0.591,2.0,-5.299,0.0,0.0492,0.0132,1.63e-05,0.349,0.297,140.043,audio_features,1sDdRXSZkW9NTv2m5jtBZd,spotify:track:1sDdRXSZkW9NTv2m5jtBZd,https://api.spotify.com/v1/tracks/1sDdRXSZkW9NTv2m5jtBZd,https://api.spotify.com/v1/audio-analysis/1sDdRXSZkW9NTv2m5jtBZd,204316.0,4.0,
