,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
21,21,North Dakota,North Dakota,Lynyrd Skynyrd,Truck Drivin' Man,spotify:track:7lHEUnQSXkqGMijPvC5qQh,26,1987-02-03,0.556,0.621,4.0,-12.647,1.0,0.0314,0.519,0.000231,0.231,0.974,135.632,audio_features,7lHEUnQSXkqGMijPvC5qQh,spotify:track:7lHEUnQSXkqGMijPvC5qQh,https://api.spotify.com/v1/tracks/7lHEUnQSXkqGMijPvC5qQh,https://api.spotify.com/v1/audio-analysis/7lHEUnQSXkqGMijPvC5qQh,316800.0,4.0,
22,22,North Dakota,North Dakota,Buck Owens,Alabama Louisiana or Maybe Tennessee,error,error,error,,,,,,,,,,,,,,,,,,,
23,23,North Dakota,North Dakota,Charlie Daniels,Let Freedom Ring,spotify:track:4TDTYHtRQScCQu8e3b0Z86,18,1991-04-23,0.563,0.48,9.0,-13.032,1.0,0.043,0.111,0.0,0.123,0.38,92.135,audio_features,4TDTYHtRQScCQu8e3b0Z86,spotify:track:4TDTYHtRQScCQu8e3b0Z86,https://api.spotify.com/v1/tracks/4TDTYHtRQScCQu8e3b0Z86,https://api.spotify.com/v1/audio-analysis/4TDTYHtRQScCQu8e3b0Z86,301333.0,4.0,
24,24,North Dakota,North Dakota,Bob Seger,Face the Promise,error,error,error,,,,,,,,,,,,,,,,,,,
25,25,North Dakota,North Dakota,Red Hot Chili Peppers,Dani California,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,77,2006-05-09,0.556,0.913,0.0,-2.36,1.0,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,audio_features,10Nmj3JCNoMeBQ87uw5j8k,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,282160.0,4.0,
26,26,North Dakota,North Dakota,Red Hot Chili Peppers,Dani California,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,77,2006-05-09,0.556,0.913,0.0,-2.36,1.0,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,audio_features,10Nmj3JCNoMeBQ87uw5j8k,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,282160.0,4.0,
27,27,North Dakota,North Dakota,Red Hot Chili Peppers,Dani California,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,77,2006-05-09,0.556,0.913,0.0,-2.36,1.0,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,audio_features,10Nmj3JCNoMeBQ87uw5j8k,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,282160.0,4.0,
28,28,North Dakota,North Dakota,The Dillards,Hard Travelin',spotify:track:0CS1dbbVVOPOgRx8ycJDXt,4,2008-09-09,0.653,0.701,7.0,-7.564,1.0,0.0339,0.43,0.0,0.161,0.854,118.346,audio_features,0CS1dbbVVOPOgRx8ycJDXt,spotify:track:0CS1dbbVVOPOgRx8ycJDXt,https://api.spotify.com/v1/tracks/0CS1dbbVVOPOgRx8ycJDXt,https://api.spotify.com/v1/audio-analysis/0CS1dbbVVOPOgRx8ycJDXt,173507.0,4.0,
29,29,North Dakota,North Dakota,Grandmaster Flash,Adventures of Grandmaster Flash on the Wheels of Steel,spotify:track:5v8SnSwOjuz20gAjgz8Bk7,24,1997,0.851,0.686,11.0,-7.979,0.0,0.225,0.298,0.00797,0.0603,0.543,111.11,audio_features,5v8SnSwOjuz20gAjgz8Bk7,spotify:track:5v8SnSwOjuz20gAjgz8Bk7,https://api.spotify.com/v1/tracks/5v8SnSwOjuz20gAjgz8Bk7,https://api.spotify.com/v1/audio-analysis/5v8SnSwOjuz20gAjgz8Bk7,430267.0,4.0,
30,30,North Dakota,North Dakota,Ramblin' Jack Elliott,Hard Travelin',spotify:track:06KZoc60c3F3SeRHGessgY,11,1989-01-01,0.663,0.343,8.0,-15.86,1.0,0.0348,0.711,0.0,0.0837,0.877,124.206,audio_features,06KZoc60c3F3SeRHGessgY,spotify:track:06KZoc60c3F3SeRHGessgY,https://api.spotify.com/v1/tracks/06KZoc60c3F3SeRHGessgY,https://api.spotify.com/v1/audio-analysis/06KZoc60c3F3SeRHGessgY,152893.0,4.0,
31,31,North Dakota,North Dakota,Hot Rize,Nellie Kane,spotify:track:5tNqJuwj3D1QVV60IFlrke,38,1979-01-01,0.653,0.468,4.0,-14.161,1.0,0.0325,0.623,0.00144,0.201,0.695,123.222,audio_features,5tNqJuwj3D1QVV60IFlrke,spotify:track:5tNqJuwj3D1QVV60IFlrke,https://api.spotify.com/v1/tracks/5tNqJuwj3D1QVV60IFlrke,https://api.spotify.com/v1/audio-analysis/5tNqJuwj3D1QVV60IFlrke,178627.0,4.0,
32,32,North Dakota,North Dakota,Joni Mitchell,Song for Sharon,spotify:track:2DslWBUkrGFHWAQe0GpxkB,39,1976-11-01,0.644,0.497,8.0,-9.877,1.0,0.0271,0.669,0.00231,0.0894,0.368,105.715,audio_features,2DslWBUkrGFHWAQe0GpxkB,spotify:track:2DslWBUkrGFHWAQe0GpxkB,https://api.spotify.com/v1/tracks/2DslWBUkrGFHWAQe0GpxkB,https://api.spotify.com/v1/audio-analysis/2DslWBUkrGFHWAQe0GpxkB,517587.0,4.0,
33,33,North Dakota,North Dakota,Coolio,Get Up Get Down,spotify:track:4KInu4p2azUpv4J7bzxbtN,22,1995-11-07,0.791,0.303,1.0,-14.946,1.0,0.485,0.074,0.0,0.116,0.52,97.714,audio_features,4KInu4p2azUpv4J7bzxbtN,spotify:track:4KInu4p2azUpv4J7bzxbtN,https://api.spotify.com/v1/tracks/4KInu4p2azUpv4J7bzxbtN,https://api.spotify.com/v1/audio-analysis/4KInu4p2azUpv4J7bzxbtN,331000.0,4.0,
34,34,North Dakota,North Dakota,Joni Mitchell,Song for Sharon,spotify:track:2DslWBUkrGFHWAQe0GpxkB,39,1976-11-01,0.644,0.497,8.0,-9.877,1.0,0.0271,0.669,0.00231,0.0894,0.368,105.715,audio_features,2DslWBUkrGFHWAQe0GpxkB,spotify:track:2DslWBUkrGFHWAQe0GpxkB,https://api.spotify.com/v1/tracks/2DslWBUkrGFHWAQe0GpxkB,https://api.spotify.com/v1/audio-analysis/2DslWBUkrGFHWAQe0GpxkB,517587.0,4.0,
35,35,North Dakota,North Dakota,The Killers,The Ballad of Michael Valentine,spotify:track:3jmqb9d6QW8hQHxAgI5u2X,38,2007-01-01,0.476,0.868,0.0,-4.34,1.0,0.033,0.00139,0.0,0.329,0.451,99.039,audio_features,3jmqb9d6QW8hQHxAgI5u2X,spotify:track:3jmqb9d6QW8hQHxAgI5u2X,https://api.spotify.com/v1/tracks/3jmqb9d6QW8hQHxAgI5u2X,https://api.spotify.com/v1/audio-analysis/3jmqb9d6QW8hQHxAgI5u2X,230347.0,4.0,
36,36,North Dakota,North Dakota,Kevin Hart,All Falls Down,spotify:track:1h6mVroLf4GtNZNTlDOZzu,19,2016-10-14,0.663,0.706,7.0,-4.894,1.0,0.326,0.0131,0.000787,0.1,0.531,180.003,audio_features,1h6mVroLf4GtNZNTlDOZzu,spotify:track:1h6mVroLf4GtNZNTlDOZzu,https://api.spotify.com/v1/tracks/1h6mVroLf4GtNZNTlDOZzu,https://api.spotify.com/v1/audio-analysis/1h6mVroLf4GtNZNTlDOZzu,207998.0,4.0,
37,37,North Dakota,North Dakota,Busta Rhymes,More Dangerous,spotify:track:2NYhPDblWeAOj7TqNJ5TLv,14,2014-09-09,0.784,0.661,1.0,-7.819,1.0,0.309,0.0134,8.78e-06,0.091,0.571,88.021,audio_features,2NYhPDblWeAOj7TqNJ5TLv,spotify:track:2NYhPDblWeAOj7TqNJ5TLv,https://api.spotify.com/v1/tracks/2NYhPDblWeAOj7TqNJ5TLv,https://api.spotify.com/v1/audio-analysis/2NYhPDblWeAOj7TqNJ5TLv,294173.0,4.0,
