,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
772,772,California,California,The Vindictives,California Sun,spotify:track:6qpTh8eRZ4wPycoRZvbWnd,53,1963,0.411,0.874,3.0,-8.72,1.0,0.0427,0.4,0.0887,0.113,0.965,169.464,audio_features,6qpTh8eRZ4wPycoRZvbWnd,spotify:track:6qpTh8eRZ4wPycoRZvbWnd,https://api.spotify.com/v1/tracks/6qpTh8eRZ4wPycoRZvbWnd,https://api.spotify.com/v1/audio-analysis/6qpTh8eRZ4wPycoRZvbWnd,146133.0,4.0,
773,773,California,California,Bad Preachers,California Sun,spotify:track:36h97Cg5YtRql7cFtaczwQ,9,2003,0.81,0.66,2.0,-6.53,1.0,0.457,0.458,0.0,0.239,0.775,94.112,audio_features,36h97Cg5YtRql7cFtaczwQ,spotify:track:36h97Cg5YtRql7cFtaczwQ,https://api.spotify.com/v1/tracks/36h97Cg5YtRql7cFtaczwQ,https://api.spotify.com/v1/audio-analysis/36h97Cg5YtRql7cFtaczwQ,241093.0,4.0,
774,774,California,California,Never Shout Never,California,spotify:track:2niYsIrylAND1Rpzfb6j6q,32,2010,0.758,0.554,0.0,-6.086,1.0,0.0283,0.206,4.63e-06,0.153,0.413,110.973,audio_features,2niYsIrylAND1Rpzfb6j6q,spotify:track:2niYsIrylAND1Rpzfb6j6q,https://api.spotify.com/v1/tracks/2niYsIrylAND1Rpzfb6j6q,https://api.spotify.com/v1/audio-analysis/2niYsIrylAND1Rpzfb6j6q,157200.0,4.0,
775,775,California,California,Sam Tucker,California Queen,spotify:track:0T6HFTUXfZ1AXX2meygE9w,14,2018-09-28,0.552,0.733,2.0,-8.185,1.0,0.0412,0.124,0.0,0.108,0.833,81.527,audio_features,0T6HFTUXfZ1AXX2meygE9w,spotify:track:0T6HFTUXfZ1AXX2meygE9w,https://api.spotify.com/v1/tracks/0T6HFTUXfZ1AXX2meygE9w,https://api.spotify.com/v1/audio-analysis/0T6HFTUXfZ1AXX2meygE9w,202129.0,4.0,
776,776,California,California,Kaya Stewart,California,spotify:track:3LmYeoobF9jNw9Ekkq6fHl,20,2020-07-17,0.649,0.526,0.0,-7.46,1.0,0.148,0.244,0.0,0.338,0.607,139.882,audio_features,3LmYeoobF9jNw9Ekkq6fHl,spotify:track:3LmYeoobF9jNw9Ekkq6fHl,https://api.spotify.com/v1/tracks/3LmYeoobF9jNw9Ekkq6fHl,https://api.spotify.com/v1/audio-analysis/3LmYeoobF9jNw9Ekkq6fHl,169911.0,4.0,
777,777,California,California,Camel,Go West,spotify:track:6eWlM2QthYDx5oEek4NqX8,0,2010-09-07,0.436,0.784,4.0,-6.361,0.0,0.0626,0.0078,0.206,0.394,0.449,105.616,audio_features,6eWlM2QthYDx5oEek4NqX8,spotify:track:6eWlM2QthYDx5oEek4NqX8,https://api.spotify.com/v1/tracks/6eWlM2QthYDx5oEek4NqX8,https://api.spotify.com/v1/audio-analysis/6eWlM2QthYDx5oEek4NqX8,165542.0,4.0,
778,778,California,California,Jimmy Webb,Adios,spotify:track:5QRAyOW30QHizmW2GGIqVo,8,2013-09-10,0.36,0.175,8.0,-11.377,1.0,0.0299,0.828,1.27e-05,0.116,0.243,141.989,audio_features,5QRAyOW30QHizmW2GGIqVo,spotify:track:5QRAyOW30QHizmW2GGIqVo,https://api.spotify.com/v1/tracks/5QRAyOW30QHizmW2GGIqVo,https://api.spotify.com/v1/audio-analysis/5QRAyOW30QHizmW2GGIqVo,204413.0,4.0,
779,779,California,California,Butch Walker,Race Cars and Goth Rock,spotify:track:466ycW8M1Wxu0EvlCdJsxQ,15,2004-01-15,0.576,0.806,2.0,-5.938,1.0,0.045,0.00214,0.0923,0.289,0.584,125.16,audio_features,466ycW8M1Wxu0EvlCdJsxQ,spotify:track:466ycW8M1Wxu0EvlCdJsxQ,https://api.spotify.com/v1/tracks/466ycW8M1Wxu0EvlCdJsxQ,https://api.spotify.com/v1/audio-analysis/466ycW8M1Wxu0EvlCdJsxQ,181907.0,4.0,
780,780,California,California,Men Without Hats,Lose My Way,spotify:track:4NRwXBsqj5HlSHN0HWs4ox,11,1987-06-29,0.336,0.145,5.0,-20.79,1.0,0.0365,0.72,0.000154,0.244,0.314,137.524,audio_features,4NRwXBsqj5HlSHN0HWs4ox,spotify:track:4NRwXBsqj5HlSHN0HWs4ox,https://api.spotify.com/v1/tracks/4NRwXBsqj5HlSHN0HWs4ox,https://api.spotify.com/v1/audio-analysis/4NRwXBsqj5HlSHN0HWs4ox,177360.0,4.0,
781,781,California,California,Cracker,California Country Boy,spotify:track:5bHNQpPOA8SDlsGnVDETUn,18,2014-01-01,0.51,0.872,4.0,-4.934,1.0,0.0526,0.0327,0.000708,0.149,0.644,145.867,audio_features,5bHNQpPOA8SDlsGnVDETUn,spotify:track:5bHNQpPOA8SDlsGnVDETUn,https://api.spotify.com/v1/tracks/5bHNQpPOA8SDlsGnVDETUn,https://api.spotify.com/v1/audio-analysis/5bHNQpPOA8SDlsGnVDETUn,193666.0,4.0,
