,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
1093,1093,Chicago,Illinois,Los Tigres del Norte,La Banda del Carro Rojo,spotify:track:6WDwbOSL8PGwokjxxZ7FDG,63,1984-01-01,0.817,0.305,9.0,-10.975,1.0,0.07,0.523,0.0,0.0325,0.809,108.358,audio_features,6WDwbOSL8PGwokjxxZ7FDG,spotify:track:6WDwbOSL8PGwokjxxZ7FDG,https://api.spotify.com/v1/tracks/6WDwbOSL8PGwokjxxZ7FDG,https://api.spotify.com/v1/audio-analysis/6WDwbOSL8PGwokjxxZ7FDG,186720.0,4.0,
1094,1094,Chicago,Illinois,T.I.,Ride Wit Me,spotify:track:1NTQbm1B08q3YW6AefylFo,45,2006-03-26,0.754,0.6,5.0,-4.582,0.0,0.253,0.233,0.0,0.437,0.778,156.932,audio_features,1NTQbm1B08q3YW6AefylFo,spotify:track:1NTQbm1B08q3YW6AefylFo,https://api.spotify.com/v1/tracks/1NTQbm1B08q3YW6AefylFo,https://api.spotify.com/v1/audio-analysis/1NTQbm1B08q3YW6AefylFo,244533.0,4.0,
1095,1095,Chicago,Illinois,Toby Keith,I Ain't Already There,spotify:track:20O5JaC3jGXgGatNheaVAu,13,2006-01-01,0.572,0.759,5.0,-5.79,1.0,0.0341,0.0121,0.000248,0.0805,0.43,170.063,audio_features,20O5JaC3jGXgGatNheaVAu,spotify:track:20O5JaC3jGXgGatNheaVAu,https://api.spotify.com/v1/tracks/20O5JaC3jGXgGatNheaVAu,https://api.spotify.com/v1/audio-analysis/20O5JaC3jGXgGatNheaVAu,220080.0,4.0,
1096,1096,Chicago,Illinois,The Doors,Orange County Suite,spotify:track:5VP1tbwFp7pKrgAQAcyGol,30,2013-05-03,0.377,0.0686,7.0,-19.244,0.0,0.0371,0.791,0.00159,0.11,0.101,104.406,audio_features,5VP1tbwFp7pKrgAQAcyGol,spotify:track:5VP1tbwFp7pKrgAQAcyGol,https://api.spotify.com/v1/tracks/5VP1tbwFp7pKrgAQAcyGol,https://api.spotify.com/v1/audio-analysis/5VP1tbwFp7pKrgAQAcyGol,345347.0,4.0,
1097,1097,Chicago,Illinois,DMX,The Rain,spotify:track:0PJYMfWrcdgliosbUgsf1j,43,2003-01-01,0.723,0.835,9.0,-4.619,0.0,0.0473,0.17,0.0,0.268,0.463,88.984,audio_features,0PJYMfWrcdgliosbUgsf1j,spotify:track:0PJYMfWrcdgliosbUgsf1j,https://api.spotify.com/v1/tracks/0PJYMfWrcdgliosbUgsf1j,https://api.spotify.com/v1/audio-analysis/0PJYMfWrcdgliosbUgsf1j,207573.0,4.0,
1098,1098,Chicago,Illinois,"Robert Lockwood, Jr.",Little Boy Blue,spotify:track:27O30M436mQhCIraUKmO9o,26,2003,0.727,0.292,2.0,-13.609,1.0,0.0408,0.906,0.000255,0.104,0.694,83.543,audio_features,27O30M436mQhCIraUKmO9o,spotify:track:27O30M436mQhCIraUKmO9o,https://api.spotify.com/v1/tracks/27O30M436mQhCIraUKmO9o,https://api.spotify.com/v1/audio-analysis/27O30M436mQhCIraUKmO9o,187638.0,4.0,
1099,1099,Chicago,Illinois,Roy Acuff,Wabash Cannonball,spotify:track:5RKPe1oN9lGayUCKn00fYi,40,1938,0.717,0.37,9.0,-10.119,1.0,0.0365,0.763,0.0,0.424,0.881,99.425,audio_features,5RKPe1oN9lGayUCKn00fYi,spotify:track:5RKPe1oN9lGayUCKn00fYi,https://api.spotify.com/v1/tracks/5RKPe1oN9lGayUCKn00fYi,https://api.spotify.com/v1/audio-analysis/5RKPe1oN9lGayUCKn00fYi,155388.0,4.0,
1100,1100,Chicago,Illinois,Montgomery Gentry,(I'm A) Ramblin' Man,spotify:track:1pXv5nk96Zylr7PbLFBVB2,15,2001,0.635,0.657,5.0,-9.703,1.0,0.0273,0.00402,0.000206,0.237,0.6,111.019,audio_features,1pXv5nk96Zylr7PbLFBVB2,spotify:track:1pXv5nk96Zylr7PbLFBVB2,https://api.spotify.com/v1/tracks/1pXv5nk96Zylr7PbLFBVB2,https://api.spotify.com/v1/audio-analysis/1pXv5nk96Zylr7PbLFBVB2,193560.0,4.0,
1101,1101,Chicago,Illinois,Hank Williams,When the Fire Comes Down,spotify:track:376PL97nWUNDbrEol4k4Mj,11,2020-02-21,0.622,0.311,2.0,-10.792,1.0,0.034,0.927,4.66e-06,0.127,0.722,94.006,audio_features,376PL97nWUNDbrEol4k4Mj,spotify:track:376PL97nWUNDbrEol4k4Mj,https://api.spotify.com/v1/tracks/376PL97nWUNDbrEol4k4Mj,https://api.spotify.com/v1/audio-analysis/376PL97nWUNDbrEol4k4Mj,144496.0,4.0,
1102,1102,Chicago,Illinois,Glen Campbell,Milk Cow Blues,spotify:track:1vi5Po2T0Y3n10FEbrVu36,0,2011-05-01,0.376,0.632,9.0,-12.968,1.0,0.0325,0.107,3.5e-05,0.786,0.735,134.01,audio_features,1vi5Po2T0Y3n10FEbrVu36,spotify:track:1vi5Po2T0Y3n10FEbrVu36,https://api.spotify.com/v1/tracks/1vi5Po2T0Y3n10FEbrVu36,https://api.spotify.com/v1/audio-analysis/1vi5Po2T0Y3n10FEbrVu36,312888.0,3.0,
