,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
84,84,Idaho,Idaho,Game,Ali Bomaye,spotify:track:0LFcFGLYTX6UmeIdO7NVd7,67,2012-01-01,0.381,0.69,10.0,-5.312,0.0,0.455,0.0209,0.0,0.438,0.223,78.239,audio_features,0LFcFGLYTX6UmeIdO7NVd7,spotify:track:0LFcFGLYTX6UmeIdO7NVd7,https://api.spotify.com/v1/tracks/0LFcFGLYTX6UmeIdO7NVd7,https://api.spotify.com/v1/audio-analysis/0LFcFGLYTX6UmeIdO7NVd7,372707.0,4.0,
85,85,Idaho,Idaho,The Game,Ali Bomaye,spotify:track:0LFcFGLYTX6UmeIdO7NVd7,67,2012-01-01,0.381,0.69,10.0,-5.312,0.0,0.455,0.0209,0.0,0.438,0.223,78.239,audio_features,0LFcFGLYTX6UmeIdO7NVd7,spotify:track:0LFcFGLYTX6UmeIdO7NVd7,https://api.spotify.com/v1/tracks/0LFcFGLYTX6UmeIdO7NVd7,https://api.spotify.com/v1/audio-analysis/0LFcFGLYTX6UmeIdO7NVd7,372707.0,4.0,
86,86,Idaho,Idaho,Eminem,Speedom (WWC2),spotify:track:33MpATo5CCG2ennj6LAlYq,59,2015-05-04,0.708,0.934,10.0,-3.512,0.0,0.133,0.11,0.0,0.27,0.736,130.091,audio_features,33MpATo5CCG2ennj6LAlYq,spotify:track:33MpATo5CCG2ennj6LAlYq,https://api.spotify.com/v1/tracks/33MpATo5CCG2ennj6LAlYq,https://api.spotify.com/v1/audio-analysis/33MpATo5CCG2ennj6LAlYq,295307.0,4.0,
87,87,Idaho,Idaho,Logic,Thank You,spotify:track:4ut9fdC5ncgcvCo0KaphNY,49,2018-09-28,0.599,0.749,10.0,-7.12,1.0,0.269,0.169,3.03e-06,0.4,0.574,159.413,audio_features,4ut9fdC5ncgcvCo0KaphNY,spotify:track:4ut9fdC5ncgcvCo0KaphNY,https://api.spotify.com/v1/tracks/4ut9fdC5ncgcvCo0KaphNY,https://api.spotify.com/v1/audio-analysis/4ut9fdC5ncgcvCo0KaphNY,430427.0,4.0,
88,88,Idaho,Idaho,Johnny Cash,I've Been Everywhere,spotify:track:59J3FhCGYl18G3ouDReUge,58,1996-01-01,0.731,0.779,11.0,-5.884,0.0,0.0658,0.6,1.74e-06,0.312,0.817,112.2,audio_features,59J3FhCGYl18G3ouDReUge,spotify:track:59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/tracks/59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/audio-analysis/59J3FhCGYl18G3ouDReUge,196733.0,4.0,
89,89,Idaho,Idaho,David LaMotte,Northbound,spotify:track:0JdwCYW0t7s1aOtBnNjXNB,0,2000-01-01,0.384,0.133,9.0,-17.193,0.0,0.0342,0.906,0.000155,0.112,0.193,80.563,audio_features,0JdwCYW0t7s1aOtBnNjXNB,spotify:track:0JdwCYW0t7s1aOtBnNjXNB,https://api.spotify.com/v1/tracks/0JdwCYW0t7s1aOtBnNjXNB,https://api.spotify.com/v1/audio-analysis/0JdwCYW0t7s1aOtBnNjXNB,275933.0,4.0,
90,90,Idaho,Idaho,The Classic Crime,City of Orphans,spotify:track:5DRxhyz0XyjH3yOYUo50rz,25,2012-08-14,0.295,0.58,8.0,-7.058,0.0,0.038,0.0299,0.0,0.201,0.347,139.77,audio_features,5DRxhyz0XyjH3yOYUo50rz,spotify:track:5DRxhyz0XyjH3yOYUo50rz,https://api.spotify.com/v1/tracks/5DRxhyz0XyjH3yOYUo50rz,https://api.spotify.com/v1/audio-analysis/5DRxhyz0XyjH3yOYUo50rz,301160.0,3.0,
91,91,Idaho,Idaho,The Kingston Trio,Aspen Gold,spotify:track:4ILX0AFkGqUMoNaLoKnrg9,0,2013-11-25,0.639,0.866,5.0,-10.136,0.0,0.0532,0.0672,0.338,0.355,0.468,124.004,audio_features,4ILX0AFkGqUMoNaLoKnrg9,spotify:track:4ILX0AFkGqUMoNaLoKnrg9,https://api.spotify.com/v1/tracks/4ILX0AFkGqUMoNaLoKnrg9,https://api.spotify.com/v1/audio-analysis/4ILX0AFkGqUMoNaLoKnrg9,596212.0,4.0,
92,92,Idaho,Idaho,Snoop Dogg,Groupie,spotify:track:6ExSwweOx2xGwAJTUKijW8,32,2001-04-24,0.756,0.846,10.0,-4.703,0.0,0.303,0.511,0.0,0.302,0.786,96.249,audio_features,6ExSwweOx2xGwAJTUKijW8,spotify:track:6ExSwweOx2xGwAJTUKijW8,https://api.spotify.com/v1/tracks/6ExSwweOx2xGwAJTUKijW8,https://api.spotify.com/v1/audio-analysis/6ExSwweOx2xGwAJTUKijW8,303120.0,4.0,
93,93,Idaho,Idaho,The Notorious B.I.G.,Who Shot Ya,spotify:track:2KFg8kjYy0rYjWsXGhEQHN,68,1994-09-13,0.828,0.686,11.0,-5.689,0.0,0.218,0.273,0.0,0.524,0.617,91.713,audio_features,2KFg8kjYy0rYjWsXGhEQHN,spotify:track:2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/tracks/2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/audio-analysis/2KFg8kjYy0rYjWsXGhEQHN,319373.0,4.0,
