,Unnamed: 0,city,state,artist,song,uris,popularity,date,error,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
294,294,Pennsylvania,Pennsylvania,Asher Roth,Roth Boys,spotify:track:40dq9BvLu805RFhXgQ7KPu,5,1962,,0.783,0.323,5.0,-13.979,1.0,0.389,0.633,0.0,0.103,0.766,114.109,audio_features,40dq9BvLu805RFhXgQ7KPu,spotify:track:40dq9BvLu805RFhXgQ7KPu,https://api.spotify.com/v1/tracks/40dq9BvLu805RFhXgQ7KPu,https://api.spotify.com/v1/audio-analysis/40dq9BvLu805RFhXgQ7KPu,141800.0,3.0
295,295,Pennsylvania,Pennsylvania,Atomisk,Long Division,spotify:track:5m9LjrRaP24fOmTodT9D2B,0,2015-06-10,,0.216,0.566,3.0,-11.023,0.0,0.0879,0.00787,8.64e-05,0.11,0.375,181.761,audio_features,5m9LjrRaP24fOmTodT9D2B,spotify:track:5m9LjrRaP24fOmTodT9D2B,https://api.spotify.com/v1/tracks/5m9LjrRaP24fOmTodT9D2B,https://api.spotify.com/v1/audio-analysis/5m9LjrRaP24fOmTodT9D2B,347599.0,3.0
296,296,Pennsylvania,Pennsylvania,Human Petting Zoo,I'm Here/I'm Queer,spotify:track:7Dp5XE7beGpTla3mItQwJF,23,2016-10-26,,0.608,0.172,5.0,-15.261,1.0,0.0635,0.96,0.0,0.0852,0.437,141.374,audio_features,7Dp5XE7beGpTla3mItQwJF,spotify:track:7Dp5XE7beGpTla3mItQwJF,https://api.spotify.com/v1/tracks/7Dp5XE7beGpTla3mItQwJF,https://api.spotify.com/v1/audio-analysis/7Dp5XE7beGpTla3mItQwJF,141174.0,4.0
297,297,Pennsylvania,Pennsylvania,Stick Martin,The Man With No Soul (feat. Adam Z),error,error,error,,,,,,,,,,,,,,,,,,,
298,298,Pennsylvania,Pennsylvania,Kota the Friend,Berlin,spotify:track:4ai7fpzyfaGBlMX5kZGmYu,51,2019-12-17,,0.569,0.828,1.0,-4.262,0.0,0.386,0.701,0.0,0.107,0.507,81.447,audio_features,4ai7fpzyfaGBlMX5kZGmYu,spotify:track:4ai7fpzyfaGBlMX5kZGmYu,https://api.spotify.com/v1/tracks/4ai7fpzyfaGBlMX5kZGmYu,https://api.spotify.com/v1/audio-analysis/4ai7fpzyfaGBlMX5kZGmYu,98182.0,4.0
299,299,Pennsylvania,Pennsylvania,D.Craze the Destroyer,"Scars (feat. King Gordy, Cyam & Lilac Sheer)",error,error,error,,,,,,,,,,,,,,,,,,,
300,300,Pennsylvania,Pennsylvania,Jen the Band,Pennsylvania,spotify:track:2IemOe2847iCHTHSL608cc,0,2007-09-06,,0.456,0.285,2.0,-9.257,1.0,0.0289,0.0733,0.205,0.0861,0.135,60.004,audio_features,2IemOe2847iCHTHSL608cc,spotify:track:2IemOe2847iCHTHSL608cc,https://api.spotify.com/v1/tracks/2IemOe2847iCHTHSL608cc,https://api.spotify.com/v1/audio-analysis/2IemOe2847iCHTHSL608cc,343920.0,4.0
301,301,Pennsylvania,Pennsylvania,SieleSoTrue,Who Knew?,error,error,error,,,,,,,,,,,,,,,,,,,
302,302,Pennsylvania,Pennsylvania,Rollo Papers,Entourage,error,error,error,,,,,,,,,,,,,,,,,,,
303,303,Pennsylvania,Pennsylvania,Dave East,My Loc,spotify:track:7hNFSijmGGOueE4NmWRCtw,48,2020-05-26,,0.842,0.764,2.0,-10.382,1.0,0.304,0.0872,0.0,0.258,0.855,85.609,audio_features,7hNFSijmGGOueE4NmWRCtw,spotify:track:7hNFSijmGGOueE4NmWRCtw,https://api.spotify.com/v1/tracks/7hNFSijmGGOueE4NmWRCtw,https://api.spotify.com/v1/audio-analysis/7hNFSijmGGOueE4NmWRCtw,358317.0,4.0
304,304,Pennsylvania,Pennsylvania,Museum Pieces,4AM,spotify:track:0ICHELFVIInI8wWWQkGkdg,0,2018-05-11,,0.697,0.551,7.0,-11.03,1.0,0.0373,0.0838,0.343,0.0807,0.651,119.228,audio_features,0ICHELFVIInI8wWWQkGkdg,spotify:track:0ICHELFVIInI8wWWQkGkdg,https://api.spotify.com/v1/tracks/0ICHELFVIInI8wWWQkGkdg,https://api.spotify.com/v1/audio-analysis/0ICHELFVIInI8wWWQkGkdg,259000.0,4.0
305,305,Pennsylvania,Pennsylvania,Devendra Banhart,25th Amendment,spotify:track:1vlc0ikLaT2w1moD3QBM2w,7,2018-09-18,,0.449,0.351,0.0,-10.802,1.0,0.0717,0.946,0.0,0.107,0.243,89.045,audio_features,1vlc0ikLaT2w1moD3QBM2w,spotify:track:1vlc0ikLaT2w1moD3QBM2w,https://api.spotify.com/v1/tracks/1vlc0ikLaT2w1moD3QBM2w,https://api.spotify.com/v1/audio-analysis/1vlc0ikLaT2w1moD3QBM2w,307720.0,1.0
306,306,Pennsylvania,Pennsylvania,Sandy Rapp,Rise up Ye Women,spotify:track:1FDI9htcMkTYmJwhhLHc8C,0,2006-08-16,,0.751,0.38,4.0,-7.891,1.0,0.0356,0.692,0.0,0.203,0.609,84.99,audio_features,1FDI9htcMkTYmJwhhLHc8C,spotify:track:1FDI9htcMkTYmJwhhLHc8C,https://api.spotify.com/v1/tracks/1FDI9htcMkTYmJwhhLHc8C,https://api.spotify.com/v1/audio-analysis/1FDI9htcMkTYmJwhhLHc8C,243347.0,4.0
307,307,Pennsylvania,Pennsylvania,Tone Trump,Honor,spotify:track:3Fv4AEk9cmHg5N48ohBv0s,1,2019-07-26,,0.608,0.466,11.0,-14.401,1.0,0.271,0.187,0.249,0.149,0.189,156.094,audio_features,3Fv4AEk9cmHg5N48ohBv0s,spotify:track:3Fv4AEk9cmHg5N48ohBv0s,https://api.spotify.com/v1/tracks/3Fv4AEk9cmHg5N48ohBv0s,https://api.spotify.com/v1/audio-analysis/3Fv4AEk9cmHg5N48ohBv0s,185034.0,4.0
308,308,Pennsylvania,Pennsylvania,Kids Learning Tube ,50 States Of America,spotify:track:3tztsilIBqZPtiYJRostml,18,2016-04-07,,0.822,0.826,4.0,-5.335,1.0,0.0757,0.311,0.0,0.162,0.931,104.986,audio_features,3tztsilIBqZPtiYJRostml,spotify:track:3tztsilIBqZPtiYJRostml,https://api.spotify.com/v1/tracks/3tztsilIBqZPtiYJRostml,https://api.spotify.com/v1/audio-analysis/3tztsilIBqZPtiYJRostml,301819.0,4.0
309,309,Pennsylvania,Pennsylvania,Graf Orlock,Dominant Species,spotify:track:2VswtHXGNWoY9DzieLLgAI,4,2018-12-07,,0.279,0.895,0.0,-4.561,0.0,0.156,0.000281,0.000174,0.135,0.248,82.651,audio_features,2VswtHXGNWoY9DzieLLgAI,spotify:track:2VswtHXGNWoY9DzieLLgAI,https://api.spotify.com/v1/tracks/2VswtHXGNWoY9DzieLLgAI,https://api.spotify.com/v1/audio-analysis/2VswtHXGNWoY9DzieLLgAI,184358.0,4.0
310,310,Pennsylvania,Pennsylvania,Non-Phixion,Rock Stars,spotify:track:2WYZfrZJX2YSFXW29tpHrV,37,2002-03-26,,0.657,0.739,0.0,-4.637,1.0,0.303,0.00942,3.48e-06,0.317,0.921,92.605,audio_features,2WYZfrZJX2YSFXW29tpHrV,spotify:track:2WYZfrZJX2YSFXW29tpHrV,https://api.spotify.com/v1/tracks/2WYZfrZJX2YSFXW29tpHrV,https://api.spotify.com/v1/audio-analysis/2WYZfrZJX2YSFXW29tpHrV,239973.0,4.0
311,311,Pennsylvania,Pennsylvania,Hop Along,I Saw My Twin,spotify:track:0QqIJ2o57gKmjUou1JOFF5,29,2015-05-04,,0.555,0.776,4.0,-6.508,1.0,0.0389,0.0159,0.186,0.146,0.683,113.427,audio_features,0QqIJ2o57gKmjUou1JOFF5,spotify:track:0QqIJ2o57gKmjUou1JOFF5,https://api.spotify.com/v1/tracks/0QqIJ2o57gKmjUou1JOFF5,https://api.spotify.com/v1/audio-analysis/0QqIJ2o57gKmjUou1JOFF5,203123.0,4.0
312,312,Pennsylvania,Pennsylvania,Tex Beneke,Chattanooga Choo Choo,spotify:track:1kVBVilkdCVEOW9u8hQs9Q,25,1996-04-14,,0.581,0.379,5.0,-11.326,1.0,0.133,0.983,0.00014,0.634,0.693,148.316,audio_features,1kVBVilkdCVEOW9u8hQs9Q,spotify:track:1kVBVilkdCVEOW9u8hQs9Q,https://api.spotify.com/v1/tracks/1kVBVilkdCVEOW9u8hQs9Q,https://api.spotify.com/v1/audio-analysis/1kVBVilkdCVEOW9u8hQs9Q,202200.0,4.0
313,313,Pennsylvania,Pennsylvania,Dakota Dave Hull,Chattanooga Choo Choo,spotify:track:1Wc3oXMiOd51bkZ9pETqbp,0,1993-03-05,,0.415,0.439,0.0,-14.203,1.0,0.0447,0.106,0.525,0.304,0.929,134.997,audio_features,1Wc3oXMiOd51bkZ9pETqbp,spotify:track:1Wc3oXMiOd51bkZ9pETqbp,https://api.spotify.com/v1/tracks/1Wc3oXMiOd51bkZ9pETqbp,https://api.spotify.com/v1/audio-analysis/1Wc3oXMiOd51bkZ9pETqbp,222200.0,4.0
314,314,Pennsylvania,Pennsylvania,Tex Beneke & His Orchestra,Chattanooga Choo Choo,spotify:track:1kVBVilkdCVEOW9u8hQs9Q,25,1996-04-14,,0.581,0.379,5.0,-11.326,1.0,0.133,0.983,0.00014,0.634,0.693,148.316,audio_features,1kVBVilkdCVEOW9u8hQs9Q,spotify:track:1kVBVilkdCVEOW9u8hQs9Q,https://api.spotify.com/v1/tracks/1kVBVilkdCVEOW9u8hQs9Q,https://api.spotify.com/v1/audio-analysis/1kVBVilkdCVEOW9u8hQs9Q,202200.0,4.0
315,315,Pennsylvania,Pennsylvania,Dale Miller,Chattanooga Choo Choo,spotify:track:0MamEpID40lDnYbOZOxHzt,3,1975-01-01,,0.589,0.149,9.0,-20.967,1.0,0.0797,0.961,0.833,0.126,0.855,124.706,audio_features,0MamEpID40lDnYbOZOxHzt,spotify:track:0MamEpID40lDnYbOZOxHzt,https://api.spotify.com/v1/tracks/0MamEpID40lDnYbOZOxHzt,https://api.spotify.com/v1/audio-analysis/0MamEpID40lDnYbOZOxHzt,127333.0,4.0
316,316,Pennsylvania,Pennsylvania,Erin McKeown,Rhode Island Is Famous for You,spotify:track:77OERmTyGaSoMrgR0B0zRD,6,2007-01-09,,0.57,0.597,5.0,-5.11,1.0,0.0746,0.432,0.0,0.371,0.889,111.906,audio_features,77OERmTyGaSoMrgR0B0zRD,spotify:track:77OERmTyGaSoMrgR0B0zRD,https://api.spotify.com/v1/tracks/77OERmTyGaSoMrgR0B0zRD,https://api.spotify.com/v1/audio-analysis/77OERmTyGaSoMrgR0B0zRD,166027.0,4.0
317,317,Pennsylvania,Pennsylvania,Pat Monahan,Last of Seven,spotify:track:1oaQPvbue475MuCBHEtlUJ,39,2007-09-18,,0.604,0.75,7.0,-4.807,0.0,0.0467,0.0318,0.0,0.118,0.56,95.992,audio_features,1oaQPvbue475MuCBHEtlUJ,spotify:track:1oaQPvbue475MuCBHEtlUJ,https://api.spotify.com/v1/tracks/1oaQPvbue475MuCBHEtlUJ,https://api.spotify.com/v1/audio-analysis/1oaQPvbue475MuCBHEtlUJ,195187.0,4.0
318,318,Pennsylvania,Pennsylvania,Neil Hogan,Chattanooga Choo Choo,spotify:track:4Ph7GrkaJbQx5dguAeMGkS,0,1992-01-01,,0.44,0.137,7.0,-21.13,1.0,0.0414,0.818,0.814,0.109,0.736,151.482,audio_features,4Ph7GrkaJbQx5dguAeMGkS,spotify:track:4Ph7GrkaJbQx5dguAeMGkS,https://api.spotify.com/v1/tracks/4Ph7GrkaJbQx5dguAeMGkS,https://api.spotify.com/v1/audio-analysis/4Ph7GrkaJbQx5dguAeMGkS,191560.0,4.0
319,319,Pennsylvania,Pennsylvania,Billy Strange,Chattanooga Choo Choo,spotify:track:3OLmOPOqGXOMBV5sHLKTlt,1,1994,,0.497,0.668,0.0,-11.899,1.0,0.0393,0.276,0.883,0.0758,0.962,169.718,audio_features,3OLmOPOqGXOMBV5sHLKTlt,spotify:track:3OLmOPOqGXOMBV5sHLKTlt,https://api.spotify.com/v1/tracks/3OLmOPOqGXOMBV5sHLKTlt,https://api.spotify.com/v1/audio-analysis/3OLmOPOqGXOMBV5sHLKTlt,187293.0,4.0
320,320,Pennsylvania,Pennsylvania,Ernie Fields,Chattanooga Choo Choo,spotify:track:52kPYFi0ItruJj9dLMo2OR,0,2010-09-20,,0.608,0.652,7.0,-14.363,1.0,0.0393,0.665,0.953,0.0907,0.967,154.648,audio_features,52kPYFi0ItruJj9dLMo2OR,spotify:track:52kPYFi0ItruJj9dLMo2OR,https://api.spotify.com/v1/tracks/52kPYFi0ItruJj9dLMo2OR,https://api.spotify.com/v1/audio-analysis/52kPYFi0ItruJj9dLMo2OR,159507.0,4.0
321,321,Pennsylvania,Pennsylvania,Don Peris,Pennsylvania,spotify:track:5sjplfasGCuHh9kIMyskQg,1,2001-03-27,,0.427,0.262,3.0,-11.867,1.0,0.0292,0.79,0.0322,0.131,0.122,101.97,audio_features,5sjplfasGCuHh9kIMyskQg,spotify:track:5sjplfasGCuHh9kIMyskQg,https://api.spotify.com/v1/tracks/5sjplfasGCuHh9kIMyskQg,https://api.spotify.com/v1/audio-analysis/5sjplfasGCuHh9kIMyskQg,272509.0,4.0
322,322,Pennsylvania,Pennsylvania,Mason Jennings,1997,spotify:track:376CWfdgvqtbL8vXJku7sU,21,1998-01-01,,0.674,0.0863,3.0,-23.443,1.0,0.0381,0.932,0.0405,0.191,0.341,144.252,audio_features,376CWfdgvqtbL8vXJku7sU,spotify:track:376CWfdgvqtbL8vXJku7sU,https://api.spotify.com/v1/tracks/376CWfdgvqtbL8vXJku7sU,https://api.spotify.com/v1/audio-analysis/376CWfdgvqtbL8vXJku7sU,158693.0,4.0
323,323,Pennsylvania,Pennsylvania,The Ataris,Teenage Riot,spotify:track:5DCe4wNak6fstGklftX33t,34,2001-02-21,,0.494,0.892,7.0,-6.172,1.0,0.0684,0.00132,0.00426,0.113,0.655,97.008,audio_features,5DCe4wNak6fstGklftX33t,spotify:track:5DCe4wNak6fstGklftX33t,https://api.spotify.com/v1/tracks/5DCe4wNak6fstGklftX33t,https://api.spotify.com/v1/audio-analysis/5DCe4wNak6fstGklftX33t,178293.0,4.0
324,324,Pennsylvania,Pennsylvania,Shannon McNally,It Could've Been Me,spotify:track:7iWcZNs61e72vli4eUKUMP,4,2002-01-01,,0.314,0.383,4.0,-8.88,0.0,0.0292,0.00686,0.000106,0.144,0.215,78.049,audio_features,7iWcZNs61e72vli4eUKUMP,spotify:track:7iWcZNs61e72vli4eUKUMP,https://api.spotify.com/v1/tracks/7iWcZNs61e72vli4eUKUMP,https://api.spotify.com/v1/audio-analysis/7iWcZNs61e72vli4eUKUMP,289000.0,4.0
325,325,Pennsylvania,Pennsylvania,Big Miller,Chattanooga Choo Choo,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,43,1939,,0.588,0.312,5.0,-10.461,1.0,0.074,0.947,2.07e-05,0.445,0.639,144.768,audio_features,7a5VuzvBrtbqYT7kNlQlFd,spotify:track:7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/tracks/7a5VuzvBrtbqYT7kNlQlFd,https://api.spotify.com/v1/audio-analysis/7a5VuzvBrtbqYT7kNlQlFd,206800.0,4.0
326,326,Pennsylvania,Pennsylvania,Johnny Van Zant,Hard Luck Story,spotify:track:5tcDrNiLORBf4rMCfZDHvo,6,1994-01-01,,0.596,0.637,9.0,-10.965,0.0,0.0307,0.0203,0.0,0.172,0.763,121.884,audio_features,5tcDrNiLORBf4rMCfZDHvo,spotify:track:5tcDrNiLORBf4rMCfZDHvo,https://api.spotify.com/v1/tracks/5tcDrNiLORBf4rMCfZDHvo,https://api.spotify.com/v1/audio-analysis/5tcDrNiLORBf4rMCfZDHvo,190467.0,4.0
327,327,Pennsylvania,Pennsylvania,Buddy Clark,Rhode Island Is Famous For You,error,error,error,,,,,,,,,,,,,,,,,,,
328,328,Pennsylvania,Pennsylvania,The Modernaires,Chattanooga Choo Choo [Bonus Track],error,error,error,,,,,,,,,,,,,,,,,,,
329,329,Pennsylvania,Pennsylvania,Glenn Miller & His Orchestra,Chattanooga Choo Choo,spotify:track:4y5odiAqssldcmQXV35sL4,8,1991-09-24,,0.567,0.355,2.0,-13.659,0.0,0.077,0.983,0.00426,0.642,0.743,146.283,audio_features,4y5odiAqssldcmQXV35sL4,spotify:track:4y5odiAqssldcmQXV35sL4,https://api.spotify.com/v1/tracks/4y5odiAqssldcmQXV35sL4,https://api.spotify.com/v1/audio-analysis/4y5odiAqssldcmQXV35sL4,203773.0,4.0
330,330,Pennsylvania,Pennsylvania,Sarah Harmer,Washington,spotify:track:7w0uhLFPApsLLeJMCdu0KN,16,2010-06-22,,0.587,0.531,7.0,-7.126,1.0,0.025,0.148,0.00304,0.132,0.294,131.007,audio_features,7w0uhLFPApsLLeJMCdu0KN,spotify:track:7w0uhLFPApsLLeJMCdu0KN,https://api.spotify.com/v1/tracks/7w0uhLFPApsLLeJMCdu0KN,https://api.spotify.com/v1/audio-analysis/7w0uhLFPApsLLeJMCdu0KN,226067.0,4.0
331,331,Pennsylvania,Pennsylvania,"Jack Haley, Sr.",Rhode Island Is Famous For You,spotify:track:3lvnL5tR8KCCLtTaR2O35K,5,2017-05-14,,0.543,0.211,8.0,-16.895,1.0,0.162,0.943,0.0,0.329,0.803,94.615,audio_features,3lvnL5tR8KCCLtTaR2O35K,spotify:track:3lvnL5tR8KCCLtTaR2O35K,https://api.spotify.com/v1/tracks/3lvnL5tR8KCCLtTaR2O35K,https://api.spotify.com/v1/audio-analysis/3lvnL5tR8KCCLtTaR2O35K,149000.0,4.0
332,332,Pennsylvania,Pennsylvania,Harry Roy,Chattanooga Choo Choo,spotify:track:1XH2gx4J3gf214JbJtSKC9,0,2012-04-09,,0.656,0.408,5.0,-11.459,1.0,0.134,0.993,0.257,0.444,0.709,87.191,audio_features,1XH2gx4J3gf214JbJtSKC9,spotify:track:1XH2gx4J3gf214JbJtSKC9,https://api.spotify.com/v1/tracks/1XH2gx4J3gf214JbJtSKC9,https://api.spotify.com/v1/audio-analysis/1XH2gx4J3gf214JbJtSKC9,189133.0,4.0
333,333,Pennsylvania,Pennsylvania,matt pond PA,No More,spotify:track:4hC75IeUPMAJINAd5zCOsR,11,2002,,0.603,0.71,3.0,-6.921,1.0,0.0263,0.0371,0.000135,0.121,0.259,105.017,audio_features,4hC75IeUPMAJINAd5zCOsR,spotify:track:4hC75IeUPMAJINAd5zCOsR,https://api.spotify.com/v1/tracks/4hC75IeUPMAJINAd5zCOsR,https://api.spotify.com/v1/audio-analysis/4hC75IeUPMAJINAd5zCOsR,253093.0,4.0
334,334,Pennsylvania,Pennsylvania,IIIrd Tyme Out,Erase the Miles,spotify:track:5INUcPOmeIpH3etfxYxFsx,17,2005-04-20,,0.536,0.157,5.0,-18.52,1.0,0.0296,0.824,9.69e-05,0.108,0.193,96.635,audio_features,5INUcPOmeIpH3etfxYxFsx,spotify:track:5INUcPOmeIpH3etfxYxFsx,https://api.spotify.com/v1/tracks/5INUcPOmeIpH3etfxYxFsx,https://api.spotify.com/v1/audio-analysis/5INUcPOmeIpH3etfxYxFsx,292560.0,4.0
335,335,Pennsylvania,Pennsylvania,The Fiery Furnaces,We Wrote Letters Everyday,spotify:track:5WPDAC4iHL9591MXLINbFU,3,2005-10-24,,0.439,0.203,7.0,-14.905,1.0,0.0417,0.872,0.0906,0.14,0.352,101.268,audio_features,5WPDAC4iHL9591MXLINbFU,spotify:track:5WPDAC4iHL9591MXLINbFU,https://api.spotify.com/v1/tracks/5WPDAC4iHL9591MXLINbFU,https://api.spotify.com/v1/audio-analysis/5WPDAC4iHL9591MXLINbFU,259053.0,4.0
336,336,Pennsylvania,Pennsylvania,Joe Cohn,Rhode Island Is Famous for You,error,error,error,,,,,,,,,,,,,,,,,,,
337,337,Pennsylvania,Pennsylvania,Glenn Miller & His Orchestra,Chattanooga Choo Choo,spotify:track:4y5odiAqssldcmQXV35sL4,8,1991-09-24,,0.567,0.355,2.0,-13.659,0.0,0.077,0.983,0.00426,0.642,0.743,146.283,audio_features,4y5odiAqssldcmQXV35sL4,spotify:track:4y5odiAqssldcmQXV35sL4,https://api.spotify.com/v1/tracks/4y5odiAqssldcmQXV35sL4,https://api.spotify.com/v1/audio-analysis/4y5odiAqssldcmQXV35sL4,203773.0,4.0
338,338,Pennsylvania,Pennsylvania,Matt Monro,Chattanooga Choo Choo,spotify:track:4hBmaFfFkQqj8DB37bm6t5,5,2020-03-13,,0.639,0.425,11.0,-13.903,1.0,0.042,0.266,0.0,0.143,0.57,119.139,audio_features,4hBmaFfFkQqj8DB37bm6t5,spotify:track:4hBmaFfFkQqj8DB37bm6t5,https://api.spotify.com/v1/tracks/4hBmaFfFkQqj8DB37bm6t5,https://api.spotify.com/v1/audio-analysis/4hBmaFfFkQqj8DB37bm6t5,181907.0,4.0
339,339,Pennsylvania,Pennsylvania,Michael Rose,Chattanooga Choo Choo,spotify:track:6YO4LrLVO7eHpo7W3KeND4,0,1996-05-14,,0.523,0.446,9.0,-9.567,0.0,0.0292,0.463,3.53e-05,0.332,0.657,77.685,audio_features,6YO4LrLVO7eHpo7W3KeND4,spotify:track:6YO4LrLVO7eHpo7W3KeND4,https://api.spotify.com/v1/tracks/6YO4LrLVO7eHpo7W3KeND4,https://api.spotify.com/v1/audio-analysis/6YO4LrLVO7eHpo7W3KeND4,183480.0,4.0
340,340,Pennsylvania,Pennsylvania,Joe Loco,Chattanooga Choo Choo,spotify:track:0YEO0N8e2wAWKVmNfFwetQ,1,2015-08-22,,0.558,0.252,2.0,-15.621,1.0,0.158,0.942,0.593,0.176,0.933,199.466,audio_features,0YEO0N8e2wAWKVmNfFwetQ,spotify:track:0YEO0N8e2wAWKVmNfFwetQ,https://api.spotify.com/v1/tracks/0YEO0N8e2wAWKVmNfFwetQ,https://api.spotify.com/v1/audio-analysis/0YEO0N8e2wAWKVmNfFwetQ,163591.0,4.0
341,341,Pennsylvania,Pennsylvania,Marty Napoleon,Chattanooga Choo Choo [Cha-Cha],spotify:track:25KdfVPmJEpdqBPuSBeZNZ,0,1960-01-24,,0.855,0.74,7.0,-11.301,0.0,0.0379,0.667,0.0376,0.0617,0.974,131.626,audio_features,25KdfVPmJEpdqBPuSBeZNZ,spotify:track:25KdfVPmJEpdqBPuSBeZNZ,https://api.spotify.com/v1/tracks/25KdfVPmJEpdqBPuSBeZNZ,https://api.spotify.com/v1/audio-analysis/25KdfVPmJEpdqBPuSBeZNZ,130813.0,4.0
342,342,Pennsylvania,Pennsylvania,Peter Ratzenbeck,Chattanooga Choo Choo,spotify:track:0Z2oKnYdt4NuxP4DqNVOT3,5,1959-01-01,,0.628,0.236,1.0,-17.952,1.0,0.0446,0.729,0.883,0.116,0.531,107.761,audio_features,0Z2oKnYdt4NuxP4DqNVOT3,spotify:track:0Z2oKnYdt4NuxP4DqNVOT3,https://api.spotify.com/v1/tracks/0Z2oKnYdt4NuxP4DqNVOT3,https://api.spotify.com/v1/audio-analysis/0Z2oKnYdt4NuxP4DqNVOT3,128883.0,4.0
343,343,Pennsylvania,Pennsylvania,Unlinked Artist,Have You Forgotten?,spotify:track:3DFvD0J1OyJIF9ZHiN4zVJ,0,2018-08-23,,0.505,0.503,7.0,-8.536,1.0,0.0288,0.0321,1e-05,0.135,0.281,81.037,audio_features,3DFvD0J1OyJIF9ZHiN4zVJ,spotify:track:3DFvD0J1OyJIF9ZHiN4zVJ,https://api.spotify.com/v1/tracks/3DFvD0J1OyJIF9ZHiN4zVJ,https://api.spotify.com/v1/audio-analysis/3DFvD0J1OyJIF9ZHiN4zVJ,233665.0,4.0
344,344,Pennsylvania,Pennsylvania,Ruth Bruck,Chattanooga Choo Choo,spotify:track:4LMI7VyrpLrG4U2rvdIOjS,0,2012-11-06,,0.58,0.232,3.0,-13.401,1.0,0.088,0.99,0.082,0.218,0.71,174.712,audio_features,4LMI7VyrpLrG4U2rvdIOjS,spotify:track:4LMI7VyrpLrG4U2rvdIOjS,https://api.spotify.com/v1/tracks/4LMI7VyrpLrG4U2rvdIOjS,https://api.spotify.com/v1/audio-analysis/4LMI7VyrpLrG4U2rvdIOjS,188613.0,4.0
345,345,Pennsylvania,Pennsylvania,Patrick Williams,Rhode Island Is Famous For You,error,error,error,,,,,,,,,,,,,,,,,,,
346,346,Pennsylvania,Pennsylvania,Buddy Bregman,Chattanooga Choo Choo,spotify:track:0Tk1C3PPpoBZ8xtdZdHPTy,2,2008-02-19,,0.648,0.364,10.0,-14.021,1.0,0.033,0.739,0.468,0.0995,0.869,77.465,audio_features,0Tk1C3PPpoBZ8xtdZdHPTy,spotify:track:0Tk1C3PPpoBZ8xtdZdHPTy,https://api.spotify.com/v1/tracks/0Tk1C3PPpoBZ8xtdZdHPTy,https://api.spotify.com/v1/audio-analysis/0Tk1C3PPpoBZ8xtdZdHPTy,166996.0,4.0
347,347,Pennsylvania,Pennsylvania,Anthony Burger,Chattanooga Choo Choo,spotify:track:1NO1gzoKoLIVxvGrxdm61B,1,1994-04-05,,0.603,0.268,5.0,-12.586,0.0,0.0409,0.531,0.0,0.0842,0.874,149.347,audio_features,1NO1gzoKoLIVxvGrxdm61B,spotify:track:1NO1gzoKoLIVxvGrxdm61B,https://api.spotify.com/v1/tracks/1NO1gzoKoLIVxvGrxdm61B,https://api.spotify.com/v1/audio-analysis/1NO1gzoKoLIVxvGrxdm61B,158533.0,4.0
348,348,Pennsylvania,Pennsylvania,The Spitfire Band,Chattanooga Choo Choo,spotify:track:5yNglG2EXkdIN3O5id4iFt,23,1996-01-01,,0.799,0.24,10.0,-11.497,1.0,0.092,0.975,0.0,0.0932,0.758,74.332,audio_features,5yNglG2EXkdIN3O5id4iFt,spotify:track:5yNglG2EXkdIN3O5id4iFt,https://api.spotify.com/v1/tracks/5yNglG2EXkdIN3O5id4iFt,https://api.spotify.com/v1/audio-analysis/5yNglG2EXkdIN3O5id4iFt,171067.0,4.0
349,349,Pennsylvania,Pennsylvania,Jack Mudurian,Chattanooga Choo Choo,spotify:track:2YK398P9TzHWDx29iIaqxe,0,1968-01-01,,0.638,0.306,0.0,-16.456,1.0,0.0317,0.783,0.126,0.0666,0.911,142.351,audio_features,2YK398P9TzHWDx29iIaqxe,spotify:track:2YK398P9TzHWDx29iIaqxe,https://api.spotify.com/v1/tracks/2YK398P9TzHWDx29iIaqxe,https://api.spotify.com/v1/audio-analysis/2YK398P9TzHWDx29iIaqxe,271587.0,4.0
350,350,Pennsylvania,Pennsylvania,Bill Elliott,Chattanooga Choo Choo,spotify:track:4ldJpUjPAxtmS02SjW0bpG,2,1999-07-01,,0.492,0.478,5.0,-8.657,0.0,0.0793,0.784,0.0,0.201,0.767,164.026,audio_features,4ldJpUjPAxtmS02SjW0bpG,spotify:track:4ldJpUjPAxtmS02SjW0bpG,https://api.spotify.com/v1/tracks/4ldJpUjPAxtmS02SjW0bpG,https://api.spotify.com/v1/audio-analysis/4ldJpUjPAxtmS02SjW0bpG,147200.0,4.0
351,351,Pennsylvania,Pennsylvania,Pete Droge,Straylin Street,spotify:track:0wp56IrTiaBUt4fuF2JRrx,9,1994-01-01,,0.592,0.447,5.0,-11.661,1.0,0.0276,0.838,0.000172,0.0851,0.482,121.392,audio_features,0wp56IrTiaBUt4fuF2JRrx,spotify:track:0wp56IrTiaBUt4fuF2JRrx,https://api.spotify.com/v1/tracks/0wp56IrTiaBUt4fuF2JRrx,https://api.spotify.com/v1/audio-analysis/0wp56IrTiaBUt4fuF2JRrx,279573.0,3.0
