state,city,song,artist,uris,duration_ms,popularity,date
California,Los Angeles,Another Day in Hollywood,Diggy Tal & The Numbers,spotify:track:3UkvS29AcWY5NlIq1lRUsH,156760,0,2019-02-08
California,Los Angeles,Another Day in L.A.,Indigo Swing,spotify:track:2C1lOZHXtOVzF7BMjb7wc3,254426,16,1999-01-01
California,Los Angeles,Another Day of Sun,La La Land Cast,spotify:track:5kRBzRZmZTXVg8okC7SJFZ,228173,66,2016-12-09
California,Los Angeles,Another Nice Day in L.A.,Eddie Money,spotify:track:6crlQ0ucsDS24p7s7uDP5v,217600,11,1991-01-01
California,Los Angeles,Another Night In Hollywood,Grant & Forsyth,spotify:track:5MxZrVF7a0FmGnm0K0Llby,188528,0,1986-06-21
California,Los Angeles,Another Sundown in Watts,James Conwell,error,188528,0,1986-06-21
California,Los Angeles,"April 29, 1992 (Miami)",Sublime,spotify:track:4aiGuq8owmdrU9WKZNVfCe,233666,55,2002-10-29
California,Los Angeles,Aqui Vivo Yo L.A.,Alma,spotify:track:5Lx12VXbQ7FD7GhtNvIGp0,233047,0,2018-05-18
California,Los Angeles,Area Code 213,R. B. Greaves,spotify:track:4AluAXJ9rm4WeJPSqszuck,277906,1,1982
California,Los Angeles,As Real as Disneyland,Julian Dawson,spotify:track:0VFu7RcKMKUHVjDHZZK9i8,292133,1,1994
California,Los Angeles,Assault on Precinct 13,John Carpenter,spotify:track:0tQG5DzrL4QcHpUAezdgPb,175680,34,2017-10-20
California,Los Angeles,At the House on Sunset,(from the musical 'Sunset Boulevard'),spotify:track:4GtUXkxi2ml41qTQYsq5E7,108527,0,2015-11-17
California,Los Angeles,At The Roxy,Midnight Eyes,spotify:track:7HrXkDaGGJ7U5ZmFfFugdD,393480,59,2003-01-01
California,Los Angeles,Atlantis Is Calling (SOS For Love),Modern Talking,spotify:track:53PlbcGzLTx65vjaS6tG0N,230000,54,1986
California,Los Angeles,August In Azusa,Jerry Colonna,error,230000,54,1986
California,Los Angeles,Avenue of the Stars,Jennifer Love Hewitt,spotify:track:20AlWt4DalCNJiwl8ZMAOT,244240,6,2002-09-26
California,Los Angeles,Ba Got Back,Sir MixaLot,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,262826,67,1992-01-01
California,Los Angeles,Balon Sisters,Steely Dan,error,262826,67,1992-01-01
California,Los Angeles,Back for You,Dilated Peoples,spotify:track:5yKiDVILyP1ADAtmyIOI2n,182684,16,2014-08-19
California,Los Angeles,Back from Cali,Slash featuring Myles Kennedy,spotify:track:2hVPDYGExN6ux01zQvUwyr,216360,33,2010
California,Los Angeles,Back From Hollywood,George White's Scandals 1931,spotify:track:5yCV2SsK5Bn0FsuuKv0mmR,254041,15,2017-02-27
California,Los Angeles,Back in L.A.,B.B.King,spotify:track:5ewZV6zU1OaECDosDl42TV,228853,44,2015-10-16
California,Los Angeles,Back in L.A.,Johnny Hallyday,spotify:track:4s2Vg6zMOaSVpHCCuEd2mo,238053,35,2018-10-19
California,Los Angeles,Back in L.A.,Peanut Butter Conspiracy,spotify:track:7nibqmvhpwkD0ZzuuX7GeU,192265,25,2010-12-13
California,Los Angeles,Back in L.A.,Phil & The Noise,spotify:track:7nibqmvhpwkD0ZzuuX7GeU,192265,25,2010-12-13
California,Los Angeles,Back on the Street,Dyan Diamond,spotify:track:0IMwmsDAIj79fnDuzd7sXq,287533,24,1986
California,Los Angeles,Back Street Hollywood,The Durbervilles,spotify:track:6Wqw1lPgiK4ouVIrAalEYG,295533,0,2000-02-26
California,Los Angeles,Back to L.A.,Sylvie Vartan,spotify:track:06vEplpvYdT2caPPyoqnaD,324429,0,1997-01-01
California,Los Angeles,Back to L.A.,Unnatural Axe,spotify:track:7HGjI1DJeVu2UbVbbGNs25,317960,40,2013-11-12
California,Los Angeles,Back to L.A.,XL Middleton,spotify:track:5j4LtHNJYZv39UgBTPhvxp,280000,2,2014-07-29
California,Los Angeles,Bad Night at the Whiskey,The Byrds,spotify:track:25Sxs9qvyOv0EdJqc7U2Zd,203133,15,1969-03-05
California,Los Angeles,Bad Sneakers,Steely Dan,spotify:track:4tnHUv4TXFIu5hjXjRC8JQ,199960,45,1975-01-01
California,Los Angeles,Bad Year at UCLA,Game Theory,spotify:track:6JFBFILog0uH1B3IEtEgW9,171000,3,1982
California,Los Angeles,Balboa Blue,The TBones,spotify:track:5ejLtyDMJADC8QAImVl2ry,182933,26,1997-01-01
California,Los Angeles,Ballad of a Teenage Queen,Johnny Cash,spotify:track:5HwAaXDLVDgVcoGIjDRANK,130826,48,2014-01-15
California,Los Angeles,Ballad of Hollywood,Rod McKuen And The Keystone 4,spotify:track:5x8w4Nmvx9ATRcAWOaRGBv,305680,47,2012-05-14
California,Los Angeles,The Ballad of Jed Clampett,"Jerry Scoggins, Flatt and Scruggs",spotify:track:1Wf71eeA52D1hOtkh6g2Ga,93333,37,1965
California,Los Angeles,Ballad of Johnny,Urban Fate,spotify:track:1wmQ1bZbwAsBDrd1RejpHO,169996,0,2012-09-01
California,Los Angeles,Ballad of Los Angeles,Harpo,spotify:track:3nImvTbO3HSJqrMLeRqqan,289333,4,2015-02-19
California,Los Angeles,Bam Bam In L.A. City,Willo Wilson & Mikey Jarrett (reggae),spotify:track:4FgFIog33wWA9kai2b3umI,194986,14,2020-03-20
California,Los Angeles,The Bandits of Beverly Hills,Kris Kristofferson,spotify:track:4V9Tsjht2sd7VuTUyEzScr,145133,9,2016-06-10
California,Los Angeles,Barefoot in Beverly Hills,Grace Jones,spotify:track:0OSBtMMVuWk7mcRU3JQwll,247800,23,1986
California,Los Angeles,Barrio Suite,Tierra,spotify:track:0yGCaGzKFn97lAebUT3zP8,305735,0,1981-09-09
California,Los Angeles,The Bars in L.A.,Jack Elliott,spotify:track:4wmnKLlOlhGlDvbvnLoj0M,218328,38,2019-03-29
California,Los Angeles,The Bay to L.A.,The Grouch featuring Murs,spotify:track:12869m4sAeJBMxxxMKJdfn,242466,27,2008-04-08
California,Los Angeles,Be A Believer In Dodger Fever,the Paid Attendance,error,242466,27,2008-04-08
California,Los Angeles,Beach Ba,The First Class,spotify:track:4fsw79o9lXmxKAucd56Cbm,314523,21,1999
California,Los Angeles,A Beautiful Day In L.A.,Arno,spotify:track:5dLFSLHpKDiHO6M04eKplz,231666,36,2009-02-10
California,Los Angeles,Beautiful Downtown Burbank,Freddie Cannon,spotify:track:4XeFIQbAen73O2Whuw7Cwh,171258,0,2012-05-29
California,Los Angeles,Beautiful in Los Angeles,Garrison Starr,spotify:track:53wLKpowSPTdNHLgO2q3rL,237320,13,2006-01-01
California,Los Angeles,"Because, It's Midnite",Limozeen,spotify:track:2yHSmTWuVC6Fm1phsLLv55,133613,18,2003-11-17
California,Los Angeles,Bedford Drive,Artie Shaw,spotify:track:5OE3mMmBLAdKiFzWQr7iKc,198240,4,2005-04-15
California,Los Angeles,Been to Hell,Hollywood Undead,spotify:track:1e2BN9Ct6DDIthkLSDYgnu,203160,54,2011
California,Los Angeles,Before Hollywood,The Saints,spotify:track:2K81fi1sp4gOW4RC3HQCYU,231574,28,2017-02-21
California,Los Angeles,Bel Air,Can,spotify:track:34xNUQwuKLFaJBasbuWsqK,1192759,25,1973
California,Los Angeles,Bel Air,the Church,spotify:track:3Pt2jAQwypJe6XHGkhFP9t,239053,16,1981-04-13
California,Los Angeles,Bel Air ~Kuuhaku no Shunkan no Naka De~,Malice Mizer,error,239053,16,1981-04-13
California,Los Angeles,Bel Air,Lana Del Rey,spotify:track:6JbioaahWqp3efRZWN001d,237640,46,2012-11-12
California,Los Angeles,Bel Air Boogie,Rob Hoeke,spotify:track:3Wx8irF9RBkGTRBMxVEOKD,309750,35,2014
California,Los Angeles,Bel Air Rain,Lindsay Buckingham,spotify:track:3GEZMYx9WJu3BVGSGhu9U7,229613,10,2008-09-12
California,Los Angeles,Belew Jay Way,ProjeKct X (connected to King Crimson),error,229613,10,2008-09-12
California,Los Angeles,Betty's Office at Paramount,"(from the musical Sunset Boulevard"")",spotify:track:0GtwfQbLPqqcRlJpn1pwYs,142680,11,1994-01-01
California,Los Angeles,Beverly Drive,Hal Blaine,spotify:track:6wNCdMW82LwJgFrnGqLhpJ,243253,57,2015-03-27
California,Los Angeles,Beverly Glen,Country,spotify:track:55lIkt8EJD4kJWWjS1R71E,183253,21,2015-04-07
California,Los Angeles,Beverly Hillbillies,Louis Calhoun,spotify:track:73zpAPkjcHFhl29MOFlqhK,191600,27,1989-01-01
California,Los Angeles,Beverly Hills,from the album of The Beverly Hillbillies,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,196093,70,2005-05-10
California,Los Angeles,Beverly Hills,The Circle Jerks,spotify:track:3q8hfzIjkEcU1cC7EGy27t,87000,15,2004
California,Los Angeles,Beverly Hills  Claude Bolling and Hubert Laws,,error,87000,15,2004
California,Los Angeles,Beverly Hills,"Jeff Baxter, Teddy Castellucci, James Harrah, Buzz Feiten",spotify:track:1yKu2MhpwzDXXH2tzG6xoa,196093,70,2005-05-10
California,Los Angeles,Beverly Hills,Micky Dolenz,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,196093,70,2005-05-10
California,Los Angeles,Beverly Hills,Uncle Sound,spotify:track:0JG1iETabMsWxM1on1cRPu,208346,3,2005-10-31
California,Los Angeles,Beverly Hills,Weezer,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,196093,70,2005-05-10
California,Los Angeles,Theme from Beverly Hills 90210,John Davis,spotify:track:1m2iupVGsU00qSnuedBg76,187666,24,1992-03-31
California,Los Angeles,Beverly Hills Blues,Bob McFerrin,spotify:track:7JoNOj2r8AsWYzaXjefM1D,232466,8,1986-01-01
California,Los Angeles,Beverly Hills Goes To Acid,Take It To The Streets,spotify:track:6Ivx0g30GgJkjikSHPn7c9,76419,0,1989-01-01
California,Los Angeles,Beverly Hills Rag*  Marcello Minerbi,,error,76419,0,1989-01-01
California,Los Angeles,Beverly Hills Rapp (Movie Theme),Future MC's,error,76419,0,1989-01-01
California,Los Angeles,Beverly Kills (Freaks With Golden Heirs),Ariel Pink's Haunted Graffiti,error,76419,0,1989-01-01
California,Los Angeles,BiCoastal,Peter Allen,spotify:track:4bynevyYs35ZDuDT5D2G6i,396413,20,2013-09-01
California,Los Angeles,Big Bel Air,Corbin/Hanner,spotify:track:2opjrqOgn5brjUm9ex9RQk,184600,0,2019-01-25
California,Los Angeles,Big City,Wall of Voodoo,spotify:track:5wbwA4CaJ44lfbZc3JiGZs,268066,12,1985-01-01
California,Los Angeles,Big Dreams,The Game,spotify:track:76UUZH7nUk3M5GRHzTjr2P,176066,4,2010
California,Los Angeles,Big Dumb Town,Stan Ridgway,spotify:track:7CVOw4D3ptCGM7QOZfBSGA,261026,11,2020-01-16
California,Los Angeles,Big in LA,Joelle,spotify:track:7CcjEWdNQPZXNWpqRijbFt,185511,0,2013-02-28
California,Los Angeles,The Big Noise From Encino,Julius Wechter & the Baja Marimba Band,error,185511,0,2013-02-28
California,Los Angeles,Big Noise from L.A.,Frosty Harris & The KoolTones,spotify:track:2bZSr51XNoOJJh6nL2vajF,180000,5,2018-06-09
California,Los Angeles,A Big Star in Hollywood,Sandra Dickinson,spotify:track:5FQxj6mQgIJvHppGZx3Lpk,1135973,10,2014-01-10
California,Los Angeles,Bike Up the Strand,Gerry Mulligan,spotify:track:0cHPBlCfPuk4n33Iai4rId,382240,0,2016-11-08
California,Los Angeles,Biking Up the Strand,Peter Baumann,spotify:track:5HDKkKWXrOv1twkA5xa0eB,148932,10,1979-01-01
California,Los Angeles,Billy the Mountain,Frank Zappa,spotify:track:6gqOppZZDrjOf5XK3nGHZe,1481800,16,1972-03-26
California,Los Angeles,Bizarre in L.A.,Mark Ashton,spotify:track:7snOk7IOC3hv8R5aTXmXiU,231680,19,2020-06-04
California,Los Angeles,Blackhawks Over Los Angeles,Strung Out,spotify:track:79wYQtHT9GakajRhf9YixX,183693,26,2007-06-12
California,Los Angeles,Black Planet,The Sisters of Mercy,spotify:track:6hxw4UrGiEqrbpA0yGrW8w,260653,2,2007-01-01
California,Los Angeles,Bloody Mary Morning,Willie Nelson,spotify:track:5paRS95sOPkOVQlmUIUF4B,168933,47,1974
California,Los Angeles,Blow,The Beat Pirate,spotify:track:60TVC9G0f2jAdcOsQ0MJSn,351986,1,1989-06-09
California,Los Angeles,Blow Me Back Santa Ana,Tim Rose,spotify:track:1EBxrpRZzE359LVxyo1dGe,225440,0,1991
California,Los Angeles,Blue Hills Of Pasadena,Plaza Band,error,225440,0,1991
California,Los Angeles,Blue Jay Way,The Beatles,spotify:track:0QIX9BS0AUCQcHYvyrsMkV,235066,50,1967-11-27
California,Los Angeles,Blue Malibu,George Shearing,spotify:track:4M7KJxWbDQv0GCNGMFKRm1,126600,2,1960-11-07
California,Los Angeles,Blue Night on the Strip,Warren Barker,spotify:track:6qqXgK7t5zkx3uVGrrlTHX,160773,6,1959
California,Los Angeles,Bluegrass in Hollywood,Smiley Monroe & The Golden State Boys,spotify:track:7pL2hph00he0qPH4rLKFL9,203626,0,2014-05-30
California,Los Angeles,Blues For L.A.,L.A. Carnival,spotify:track:1i8NSvZNM1rbqh2V9ixaqZ,169826,0,2003-12-01
California,Los Angeles,Blues in Torrance,Buddy Collette Big Band,spotify:track:0WE2tXZXSFgwkMdjCIE9OV,481920,0,2000-01-01
California,Los Angeles,Boards and Bikinis Rule (Down at Malibu),The Hollyberries,error,481920,0,2000-01-01
California,Los Angeles,Bondage on the Boulevards,The Skyhooks,error,481920,0,2000-01-01
California,Los Angeles,Bonita Applebum,A Tribe Called Quest,spotify:track:7t83uuT0cZpQ7M6q9ymtv8,229840,50,1990-04-17
California,Los Angeles,Boogin' At Berg's,Slim Gaillard,spotify:track:3fwH4uYkt7tdsIDOCOge7t,173240,1,2000-01-01
California,Los Angeles,Boogie Woogie at the Philharmonic,Meade Lux Lewis,spotify:track:52ZYO2KeOVG14AdA4Gx26y,544293,0,2019-04-19
California,Los Angeles,Born and Raised in Compton,DJ Quik,spotify:track:23trPalTVGb4H4CzyHrQ9W,205560,45,1991
California,Los Angeles,Born in East L.A.,Cheech Marin,spotify:track:4bsKq1IYsd4lt3UsegYigL,292826,27,1985
California,Los Angeles,Botanica De Los Angeles,Xiu Xiu,spotify:track:3TH7qYCMZ1Ye3WRMGCBiYS,185211,20,2014-02-04
California,Los Angeles,Boulevard,Jackson Browne (references Hollywood Boulevard),spotify:track:5GorCbAP4aL0EJ16frG2hd,262333,74,2017-11-17
California,Los Angeles,Boulevard L.A.,Bachelor Of Hearts,spotify:track:1knLPvdsbxhU0TL2YmHmmg,312000,1,2009-07-01
California,Los Angeles,Boulevard Nights,Mellow Man Ace,spotify:track:5VIbG0IW2cQFql5fsYNzIW,206666,22,2018-04-13
California,Los Angeles,Boyle Heights,Chuck Higgins& His Mellotones,spotify:track:5p9EdXd2tkDH5Qx9zDxYdQ,198260,1,2020-07-06
California,Los Angeles,Boyle Heights Affair,Oicho,spotify:track:2OCu9uGMYqE7c58wev9lmm,228571,0,2014-10-06
California,Los Angeles,Boys in L.A.,Ru Carley,spotify:track:0i0hqOQdyFFd4cR5s32w8x,230778,66,2014-05-14
California,Los Angeles,Boys On Hollywood Blvd.,Elite,spotify:track:0Z2hbZ84ROvKX05LaD0LrM,473988,0,1980-02-01
California,Los Angeles,BoyzntheHood,N.W.A featuring EazyE,spotify:track:5RGXoZt1qxmAErdhbyKJKq,339893,68,1987-01-01
California,Los Angeles,Brad Logan,Rancid,spotify:track:7jb03DYTt4AUzyxTI8w6Rj,179626,18,2015-03-18
California,Los Angeles,BRB/Kiss,LANY,spotify:track:3eBFeqCdHTvzulYHoC7YJ4,425177,40,2015-12-11
California,Los Angeles,Bring It On,South Central Cartel,spotify:track:7Bv6HEMqK66lV0qoYyNGRt,304240,9,2007-05-02
California,Los Angeles,Broadway Boogie,Sweeney Todd,spotify:track:0ypRvFOYOhqp2gAzGURcoW,121373,3,2001-02-20
California,Los Angeles,Broadway  Hollywood  Beverly Hills,Vengeance,error,121373,3,2001-02-20
California,Los Angeles,Broadway's Closer to Sunset Boulevard,Isley Jasper Isley,error,121373,3,2001-02-20
California,Los Angeles,Broken Headlights,Roscoe & Etta ft. Maia Sharp & Anna Schulze,spotify:track:0Rt3jOTiniBTLQNiTJOw0w,200026,18,2011-03-15
California,Los Angeles,Brooklyn To L.A.,Doctor Ice,spotify:track:0a4KX5j4fKAedaZZLGQ6TC,221440,0,1989-01-01
California,Los Angeles,Brother L.A.,Daniel Lanois,spotify:track:3BmMfkAsOcKUT7pTuCA6Ps,258000,15,1993-03-19
California,Los Angeles,Brother's Gonna Work It Out,(Remix)  Public Enemy,spotify:track:3YGSH60XtLGZ3yxeL8R8BT,351106,16,1990-04-10
California,Los Angeles,Brought Up in New York (Brought Down in L.A.),Paul Anka,error,351106,16,1990-04-10
California,Los Angeles,Bumpin' on Sunset,Julie Driscoll with Brian Auger and the Trinity,spotify:track:1yxJK6q9oymWO3vjbPCYmp,289000,47,1966-12-03
California,Los Angeles,Bunker Hill,Jimmie Haskell,spotify:track:4GaCV1wVlwKBWfauxPUKzw,115560,29,1996-01-01
California,Los Angeles,Bunker Hill,"Michael Penn (references the Bunker Hill section of Downtown Los Angeles as well as Vermont Avenue, a major north–south thoroughfare in the city)",spotify:track:4GaCV1wVlwKBWfauxPUKzw,115560,29,1996-01-01
California,Los Angeles,Bunker Hill,Red Hot Chili Peppers,spotify:track:4GaCV1wVlwKBWfauxPUKzw,115560,29,1996-01-01
California,Los Angeles,The Burn,Framing Hanley,spotify:track:7efCQKLHFKCLiTe3wJ2C4Y,304026,19,2010-05-24
California,Los Angeles,Burn Hollywood Burn,Public Enemy,spotify:track:0PswhfztcdmfYDqfoGMqc4,167506,40,1990-04-10
California,Los Angeles,Burn Silver Lake Burn,Streetwalkin' Cheetahs Meet Cherie Currie,spotify:track:3kOeBwj1m0HSuyX6ooCHXd,139647,21,2011-07-28
California,Los Angeles,Burpin' Burbank,Gary Farr,spotify:track:0ytqpQheXndU0F9M2qe0QZ,216706,0,2007-05-01
California,Los Angeles,Buzzsaw of Hollywood Hill,The Raymen,error,216706,0,2007-05-01
California,Los Angeles,BX Warrior,Tim Dog,spotify:track:3DrbwgEwmcir3le2fffjqQ,154640,1,2006-10-05
California,Los Angeles,By the Time I Get to Phoenix,Isaac Hayes,spotify:track:1S73njkLJ5orszfbNeqDQs,1124153,28,2016-01-01
California,Los Angeles,Cabin Fever,Wonder Stuff,spotify:track:0WHaVc67jIjfkeBXRfl7Hm,208466,2,1993
California,Los Angeles,Cafe L.A.,Tony Sciuto,spotify:track:6u1JuCL1sy35Az31uE3Tdz,304587,4,2010-04-13
California,Los Angeles,Calabasas California 91302,Albert Hammond,spotify:track:5Uy5uh1R0QqvJWKCzpcVUl,294053,9,2018-02-16
California,Los Angeles,Califormula,Blackbear,spotify:track:6eH0vTMo40p9Jbp67ZmUmC,217026,47,2014-04-20
California,Los Angeles,California,"Colonel Loud featuring T.I.,  Ricco Barrino and Young Dolph",spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,162373,77,1966-03
California,Los Angeles,California,Deb Boone,spotify:track:7qaZbn35h88YLeeloJ2Utq,204528,22,1978-07-01
California,Los Angeles,California,Jay Farrar,spotify:track:4eBvIlQ3EhaP2b8At53Woo,143066,35,2009-10-16
California,Los Angeles,California,The Adicts,spotify:track:3Au6u522FMaN9CKO7pXbNj,208693,20,1985-10-01
California,Los Angeles,California,Joni Mitchell,spotify:track:5eM6Rrk8rwLpUhrh7Kk5R1,230226,66,1971-06-22
California,Los Angeles,California,Hollywood Undead,spotify:track:5jsn38ryHgFhcbJgZMQCo0,234774,58,2017-10-27
California,Los Angeles,California,Lil Rob,spotify:track:3waMhbhHdfgFmoP0I38sxY,217440,41,2003
California,Los Angeles,California,Metro Station,spotify:track:4lt0JrnxFBUGquezEcmpMD,162586,33,2007-09-18
California,Los Angeles,California,Rufus Wainwright,spotify:track:13wUh7lUhlUH2xxd3c7cqG,203426,29,2001
California,Los Angeles,California,Phantom Planet,spotify:track:497Fkp3gRiGrRMoqBTDudr,193933,65,2002
California,Los Angeles,California,The Rentals (often mislabelled as Weezer),spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,162373,77,1966-03
California,Los Angeles,California,Tom Petty and the Heartbreakers,spotify:track:3oSl41e3rfJXanYvIufE23,159333,27,1996-08-06
California,Los Angeles,California,Urban Fate,spotify:track:5P73gakEgtqU8vdE2LRt9G,186926,0,2012-09-01
California,Los Angeles,California Dreamin',The Mamas & the Papas,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,162373,77,1966-03
California,Los Angeles,California Girls,The Beach Boys,spotify:track:6bJuuCtXYiwOcKT9s8uRh8,160360,63,1965-07-05
California,Los Angeles,California Girls,David Lee Roth,spotify:track:4H3vuLX59XPqdtTpIesGyS,171826,49,1985-01-15
California,Los Angeles,California Girls,Oingo Boingo,spotify:track:6bJuuCtXYiwOcKT9s8uRh8,160360,63,1965-07-05
California,Los Angeles,California Gurls,Katy Perry featuring Snoop Dogg,spotify:track:6tS3XVuOyu10897O3ae7bi,234653,73,2012-03-12
California,Los Angeles,"California, Hollywood",Michael Rabon & Choctaw,spotify:track:5jsn38ryHgFhcbJgZMQCo0,234774,58,2017-10-27
California,Los Angeles,California Heaven,JAHKOY feat. ScHoolboy Q,spotify:track:0SIxPkBt6iyocxMSLgcxI7,216762,48,2016-12-09
California,Los Angeles,California Home,Mark Eric,spotify:track:2d5tDyQqZ2deHSl7Qwxukt,229853,31,2015-09-18
California,Los Angeles,California Jam,Klaatu,spotify:track:3Koh3nBCDjjQ3rk5Wjh1lv,183133,35,1976-01-01
California,Los Angeles,California King Bed,Rihanna,spotify:track:1NpDnkQO0yWxTtntrC0UNz,251600,61,2010-01-01
California,Los Angeles,California Love,2Pac featuring Dr. Dre,spotify:track:6jtD274Ig6698QNyAfidWn,240047,0,2012-03-23
California,Los Angeles,California Paradise,The Runaways,spotify:track:6FuB23mAkJHWLileCU2hqC,174680,32,2010-01-01
California,Los Angeles,California Rain,Silvertide,spotify:track:2dM9xnXq3tDFwcsulOH6Wr,232626,20,2004-06-21
California,Los Angeles,California Sex Lawyer,Fountains of Wayne,spotify:track:66I8YnGvk8jaWwSFZ5zwZm,179200,21,2005-06-28
California,Los Angeles,California Stars,"Woody Guthrie, Jay Bennett & Jeff Tweedy",spotify:track:38paDDziQ57k1f4VfKTeGk,298533,61,1998
California,Los Angeles,California Style,Eddy Grant,spotify:track:76nu0rAEZz8DpQA7Pcyg49,201290,40,2020-05-22
California,Los Angeles,California Soul,Marlena Shaw,spotify:track:0OwvrdjaJOypNsNQHyBWE5,177226,64,1969-01-01
California,Los Angeles,California Suite,Elena Duran & And The Laurie Holloway Trio,spotify:track:4fhdPPS6Ylv8Q7chfnXwN4,92034,26,2018-06-08
California,Los Angeles,California Sun,Devon Werkheiser,spotify:track:6qpTh8eRZ4wPycoRZvbWnd,146133,51,1963
California,Los Angeles,California Sun,The Rivieras,spotify:track:6qpTh8eRZ4wPycoRZvbWnd,146133,51,1963
California,Los Angeles,California Vacation,"The Game, Snoop Dogg & Xzibit",spotify:track:4rZDEv1NfYXkut281NtCnE,269346,48,2006-01-01
California,Los Angeles,Californication,Red Hot Chili Peppers,spotify:track:48UPSzbZjgc449aqz8bxox,329733,80,1999-06-08
California,Los Angeles,Camel Island,David Sanborn,spotify:track:0zpHP48UYswXl4ZbEpfOAS,332973,11,1988-06-15
California,Los Angeles,Camera One,the Josh Joplin Group,spotify:track:2XBlpxZkNi3MsadSJSc0UX,252959,0,2012-04-02
California,Los Angeles,Campo De Encino,Jimmy Webb,spotify:track:2p89QjjmBPhXls4tIIDaMr,291973,0,2015-04-27
California,Los Angeles,Candy,Robbie Williams,spotify:track:5NlFXQ0si6U87gXs6hq81B,201053,61,2012-11-05
California,Los Angeles,Can't Stop the Blue (Go Dodgers Go!),Ozomatli,error,201053,61,2012-11-05
California,Los Angeles,Carmelita,Warren Zevon,spotify:track:7hIdRDgUBPbqiQ7duhCyux,214746,51,1976
California,Los Angeles,Carson City,BooYaa T.R.I.B.E,spotify:track:6MITnWyneHLgBRfre158zo,253226,33,2015-12-04
California,Los Angeles,Carson Girls,Angry Samoans,spotify:track:0bFsg9ObqstezRZdul2fxw,194459,18,2018-11-09
California,Los Angeles,Catalina Island,Mike Patton,spotify:track:4glxY9kde208AnG7cyPPQ4,77933,8,2009
California,Los Angeles,Catch My Disease,Ben Lee,spotify:track:4vqHz44pzFSfDNIE20QRBu,254106,57,2005-02-22
California,Los Angeles,Caught Up In Los Angeles,Gary Private,spotify:track:4XcbnsAZFIYxpSoqDB5uzA,248026,0,2017-06-01
California,Los Angeles,Celebrity Skin,Hole,spotify:track:2V4Bc2I962j7acQj1N0PiQ,162666,65,1998-01-01
California,Los Angeles,Celluloid Heroes,The Kinks,spotify:track:7G5WXlwVsmTaubelbL3EYD,380186,41,1972-08-25
California,Los Angeles,Cemetery,Strung Out,spotify:track:3GgIMUA8Tt8nJHOgH5Hc4W,366973,24,2002-04-23
California,Los Angeles,Central Avenue Boogie,Helen Humes,spotify:track:66YEAwB5U8jf0KAEoMAngy,159360,1,2020-01-20
