,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
526,New Haven,Connecticut,New Academics,Fuzz,spotify:track:3LkFPljWRGgbM8FzJH9B43,1,2018-04-01,0.613,0.735,11.0,-6.769,0.0,0.0733,0.00266,2.4e-05,0.0917,0.7859999999999999,105.949,audio_features,3LkFPljWRGgbM8FzJH9B43,spotify:track:3LkFPljWRGgbM8FzJH9B43,https://api.spotify.com/v1/tracks/3LkFPljWRGgbM8FzJH9B43,https://api.spotify.com/v1/audio-analysis/3LkFPljWRGgbM8FzJH9B43,225093.0,4.0
527,New Haven,Connecticut,Eve Belle,Homesick,spotify:track:44atwKU2taCNKpcyjO42dp,5,2020-01-24,0.344,0.353,5.0,-12.032,1.0,0.0438,0.9259999999999999,0.0276,0.07400000000000001,0.107,102.74700000000001,audio_features,44atwKU2taCNKpcyjO42dp,spotify:track:44atwKU2taCNKpcyjO42dp,https://api.spotify.com/v1/tracks/44atwKU2taCNKpcyjO42dp,https://api.spotify.com/v1/audio-analysis/44atwKU2taCNKpcyjO42dp,230735.0,4.0
528,New Haven,Connecticut,Soulounge,Feather,spotify:track:3EMUngnffC6DGjn3OtLptu,1,2004-10-25,0.7929999999999999,0.823,5.0,-5.401,1.0,0.12,0.026000000000000002,0.0187,0.585,0.7,90.99700000000001,audio_features,3EMUngnffC6DGjn3OtLptu,spotify:track:3EMUngnffC6DGjn3OtLptu,https://api.spotify.com/v1/tracks/3EMUngnffC6DGjn3OtLptu,https://api.spotify.com/v1/audio-analysis/3EMUngnffC6DGjn3OtLptu,224600.0,4.0
529,New Haven,Connecticut,Widespread Panic,Barstool and Dreamers,spotify:track:1tEBbpqHT5BQmLtBiWq5tG,28,2010-09-28,0.264,0.9640000000000001,1.0,-3.705,0.0,0.113,0.0758,0.061,0.763,0.52,97.09200000000001,audio_features,1tEBbpqHT5BQmLtBiWq5tG,spotify:track:1tEBbpqHT5BQmLtBiWq5tG,https://api.spotify.com/v1/tracks/1tEBbpqHT5BQmLtBiWq5tG,https://api.spotify.com/v1/audio-analysis/1tEBbpqHT5BQmLtBiWq5tG,704387.0,4.0
530,New Haven,Connecticut,Bee Gees,Walking Back to Waterloo,spotify:track:5Jaqq1ZIUGdOaNhAECAya3,17,1971-09,0.3,0.332,5.0,-14.937999999999999,1.0,0.0299,0.28600000000000003,8.540000000000002e-05,0.0979,0.203,152.269,audio_features,5Jaqq1ZIUGdOaNhAECAya3,spotify:track:5Jaqq1ZIUGdOaNhAECAya3,https://api.spotify.com/v1/tracks/5Jaqq1ZIUGdOaNhAECAya3,https://api.spotify.com/v1/audio-analysis/5Jaqq1ZIUGdOaNhAECAya3,230493.0,4.0
531,New Haven,Connecticut,John Legend,Merry Christmas Baby / Give Love on Christmas Day,spotify:track:7JsQbkM2ETDrNN6mYG23H1,24,2019-11-08,0.431,0.7290000000000001,0.0,-5.912999999999999,1.0,0.094,0.43200000000000005,0.0,0.39399999999999996,0.48100000000000004,141.07399999999998,audio_features,7JsQbkM2ETDrNN6mYG23H1,spotify:track:7JsQbkM2ETDrNN6mYG23H1,https://api.spotify.com/v1/tracks/7JsQbkM2ETDrNN6mYG23H1,https://api.spotify.com/v1/audio-analysis/7JsQbkM2ETDrNN6mYG23H1,230507.0,4.0
532,New Haven,Connecticut,Ghostface Killah,New God Flow.1,spotify:track:4sc2HuZ5ATXlX7WhnXuo0h,44,2012-01-01,0.425,0.9470000000000001,3.0,-3.403,0.0,0.435,0.451,0.0,0.812,0.43700000000000006,173.94400000000002,audio_features,4sc2HuZ5ATXlX7WhnXuo0h,spotify:track:4sc2HuZ5ATXlX7WhnXuo0h,https://api.spotify.com/v1/tracks/4sc2HuZ5ATXlX7WhnXuo0h,https://api.spotify.com/v1/audio-analysis/4sc2HuZ5ATXlX7WhnXuo0h,357320.0,4.0
533,New Haven,Connecticut,Ghostface Killah,New God Flow.1,spotify:track:4sc2HuZ5ATXlX7WhnXuo0h,44,2012-01-01,0.425,0.9470000000000001,3.0,-3.403,0.0,0.435,0.451,0.0,0.812,0.43700000000000006,173.94400000000002,audio_features,4sc2HuZ5ATXlX7WhnXuo0h,spotify:track:4sc2HuZ5ATXlX7WhnXuo0h,https://api.spotify.com/v1/tracks/4sc2HuZ5ATXlX7WhnXuo0h,https://api.spotify.com/v1/audio-analysis/4sc2HuZ5ATXlX7WhnXuo0h,357320.0,4.0
534,New Haven,Connecticut,Barry Manilow,Lay Me Down,spotify:track:5p41EOJgtalkSGSiybPVwH,13,1975,0.3,0.153,5.0,-14.067,1.0,0.0287,0.917,0.00109,0.0754,0.13,97.74700000000001,audio_features,5p41EOJgtalkSGSiybPVwH,spotify:track:5p41EOJgtalkSGSiybPVwH,https://api.spotify.com/v1/tracks/5p41EOJgtalkSGSiybPVwH,https://api.spotify.com/v1/audio-analysis/5p41EOJgtalkSGSiybPVwH,260053.0,4.0
535,New Haven,Connecticut,Lou Reed,Rock & Roll,spotify:track:6lSV4XSDYdktizPCP5CBZc,27,1974-09,0.47200000000000003,0.6609999999999999,0.0,-10.342,1.0,0.0301,0.187,0.00698,0.10099999999999999,0.353,140.58100000000002,audio_features,6lSV4XSDYdktizPCP5CBZc,spotify:track:6lSV4XSDYdktizPCP5CBZc,https://api.spotify.com/v1/tracks/6lSV4XSDYdktizPCP5CBZc,https://api.spotify.com/v1/audio-analysis/6lSV4XSDYdktizPCP5CBZc,368760.0,4.0
536,New Haven,Connecticut,The Monkees,You and I,spotify:track:1lR8Ccp74xFVHpw5PBphLy,14,2020-04-03,0.345,0.8079999999999999,9.0,-4.493,1.0,0.0338,0.0007,0.00198,0.14800000000000002,0.72,129.892,audio_features,1lR8Ccp74xFVHpw5PBphLy,spotify:track:1lR8Ccp74xFVHpw5PBphLy,https://api.spotify.com/v1/tracks/1lR8Ccp74xFVHpw5PBphLy,https://api.spotify.com/v1/audio-analysis/1lR8Ccp74xFVHpw5PBphLy,176213.0,4.0
537,New Haven,Connecticut,Barry Manilow,Brandy,spotify:track:5oN4MGd21sObw17fyIBt1p,8,1992-11-10,0.588,0.445,10.0,-16.261,1.0,0.0393,0.7859999999999999,0.0183,0.142,0.6679999999999999,98.65100000000001,audio_features,5oN4MGd21sObw17fyIBt1p,spotify:track:5oN4MGd21sObw17fyIBt1p,https://api.spotify.com/v1/tracks/5oN4MGd21sObw17fyIBt1p,https://api.spotify.com/v1/audio-analysis/5oN4MGd21sObw17fyIBt1p,88893.0,4.0
538,New Haven,Connecticut,Luther Vandross,Searching,spotify:track:2n3f4VD8eTbgoxGttEHWvR,14,2016-07-08,0.778,0.6829999999999999,11.0,-6.849,0.0,0.0562,0.0405,0.00141,0.045,0.5479999999999999,127.572,audio_features,2n3f4VD8eTbgoxGttEHWvR,spotify:track:2n3f4VD8eTbgoxGttEHWvR,https://api.spotify.com/v1/tracks/2n3f4VD8eTbgoxGttEHWvR,https://api.spotify.com/v1/audio-analysis/2n3f4VD8eTbgoxGttEHWvR,483093.0,4.0
539,New Haven,Connecticut,Kanye West,Devil In a New Dress,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,69,2010-11-22,0.435,0.76,8.0,-4.935,0.0,0.0721,0.0175,0.0,0.158,0.20600000000000002,80.082,audio_features,1UGD3lW3tDmgZfAVDh6w7r,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/audio-analysis/1UGD3lW3tDmgZfAVDh6w7r,351947.0,4.0
540,New Haven,Connecticut,Raffi,Joshua Giraffe,spotify:track:2Rlnk2pMCO400eCzTAz8z0,31,1980,0.622,0.192,5.0,-15.567,1.0,0.171,0.885,0.0,0.257,0.519,125.45700000000001,audio_features,2Rlnk2pMCO400eCzTAz8z0,spotify:track:2Rlnk2pMCO400eCzTAz8z0,https://api.spotify.com/v1/tracks/2Rlnk2pMCO400eCzTAz8z0,https://api.spotify.com/v1/audio-analysis/2Rlnk2pMCO400eCzTAz8z0,363040.0,4.0
541,New Haven,Connecticut,Stephanie Mills,Bit by Bit,spotify:track:53435bte8yCZDBipvsq7cm,19,1996-01-01,0.685,0.711,8.0,-9.779,1.0,0.0356,0.0277,0.124,0.22899999999999998,0.765,134.64700000000002,audio_features,53435bte8yCZDBipvsq7cm,spotify:track:53435bte8yCZDBipvsq7cm,https://api.spotify.com/v1/tracks/53435bte8yCZDBipvsq7cm,https://api.spotify.com/v1/audio-analysis/53435bte8yCZDBipvsq7cm,210307.0,4.0
